Country,Artist_Name,Artwork_Name,Year
French,Aristide Maillol,Douleur,1922
French,Aristide Maillol,The Mountain,1925
French,Aristide Maillol,Venus,1928
French,Aristide Maillol,Bather Putting Up Her Hair,1930
French,Aristide Maillol,Bust of Venus,1936
French,Aristide Maillol,L'Air,1939
French,Arman,Madison Avenue,1962
French,Arman,Crusaders,1968
French,Arman,Paintbrushes & Violin - II,1980
French,Arman,Red Tubes of Paint,1980
French,Arman,Long-term parking,1982
French,Arman,Car Accumulation (Matchbox Cars),1985
French,Arman,Chief's Blanket,1989
French,Arman,Dirty Painting,1989
French,Arman,La Marseillaise,1989
French,Arman,Blue Paint Tubes,1990
French,Arman,Gold and Red,1990
French,Arman,Paintbrushes V,1991
French,Arman,Hope for Peace,1995
French,Arman,Untitled,1995
French,Arman,Wheels of Fortune,1995
French,Armand Guillaumin,Les rapides a Genetin,1900
French,Armand Guillaumin,Winter in Saint-Sauves-d'Auvergne,1900
French,Armand Guillaumin,Saint-Sauves-d'Auvergne,1900
French,Armand Guillaumin,"View of Saint-Sauves, ",1900
French,Armand Guillaumin,"Agay, les Roches Rouges",1901
French,Armand Guillaumin,Moret,1902
French,Armand Guillaumin,Moulins en Hollandee,1904
French,Armand Guillaumin,Echo Rock,1905
French,Armand Guillaumin,Paysage du Midi,1905
French,Armand Guillaumin,Le Trayas,1907
French,Armand Guillaumin,Le Pornic,1909
French,Armand Guillaumin,Agay Bay,1910
French,Armand Guillaumin,Dans le Midi,1910
French,Armand Guillaumin,La Pointe du Lou Gaou,1911
French,Armand Guillaumin,"Rafales de vent, Le Brusc",1911
French,Armand Guillaumin,"Crozant, solitude",1915
French,Auguste Herbin,Green Landscape,1901
French,Auguste Herbin,The Roofs of Paris in the Snow,1902
French,Auguste Herbin,Notre Dame de Paris ,1903
French,Auguste Herbin,Park in Paris,1904
French,Auguste Herbin,House at the Water,1905
French,Auguste Herbin,Still Life with Lamp ,1905
French,Auguste Herbin,Flowers,1906
French,Auguste Herbin,After the rain at la Roche Guyon,1906
French,Auguste Herbin,Maison au bord du Fleuve,1906
French,Auguste Herbin,Portrait du peintre Mathieu Battaglia ,1906
French,Auguste Herbin,Snow at Haut Isle ,1906
French,Auguste Herbin,The coast at Haute Isle ,1906
French,Auguste Herbin,Wooded coast at Roche Goyon ,1906
French,Auguste Herbin,The Docks of the Port of Bastia,1907
French,Auguste Herbin,Corsican Landscape ,1907
French,Auguste Herbin,Hamburgs port ,1907
French,Auguste Herbin,Landscape ,1907
French,Auguste Herbin,Landscape with poplars ,1907
French,Auguste Herbin,Portrait de Jeune fille ,1907
French,Auguste Herbin,The Place Maubert in Paris ,1907
French,Auguste Herbin,Pond and Small House,1908
French,Auguste Herbin,Church at Orgeruse ,1908
French,Auguste Herbin,Entrance to the Corbeau mill ,1908
French,Auguste Herbin,Landscape of a waterway ,1908
French,Auguste Herbin,Still Life,1909
French,Auguste Herbin,Self-Portrait,1910
French,Auguste Herbin,"Mill on the Marn, Creteil",1911
French,Auguste Herbin,Dropsgezicht ,1911
French,Auguste Herbin,Still Life with Oranges ,1911
French,Auguste Herbin,Bridge over the Oise to Vadencourt,1912
French,Auguste Herbin,The Oise at Vadencourt ,1912
French,Auguste Herbin,Cubist Composition,1913
French,Auguste Herbin,Landscape in Ceret,1913
French,Auguste Herbin,Untitled,1913
French,Auguste Herbin,Dessert ,1913
French,Auguste Herbin,Paysage cubiste ,1913
French,Auguste Herbin,The yellow bridge at Ceret ,1913
French,Auguste Herbin,Women and Children,1914
French,Auguste Herbin,Composition cubiste ,1917
French,Auguste Herbin,Head ,1918
French,Auguste Herbin,"Composition, Landscape at Ceret",1919
French,Auguste Herbin,Composition monumentale ,1919
French,Auguste Herbin,Still Life,1920
French,Auguste Herbin,Le massif du Canigou ,1923
French,Auguste Herbin,Untitled (Landscape) ,1924
French,Auguste Herbin,The Red House,1925
French,Auguste Herbin,The Small Boat,1927
French,Auguste Herbin,Composition ,1927
French,Auguste Herbin,Composition,1928
French,Auguste Herbin,Abstraction ,1928
French,Auguste Herbin,Untitled,1931
French,Auguste Herbin,Untitled ,1931
French,Auguste Herbin,Untitled ,1931
French,Auguste Herbin,Untitled ,1931
French,Auguste Herbin,Combat Clair-Obscur ,1939
French,Auguste Herbin,Composition ,1940
French,Auguste Herbin,Synchromy in Dark Blue ,1941
French,Auguste Herbin,Blanc ,1947
French,Auguste Herbin,Alphabet Plastique II ,1950
French,Auguste Herbin,Di Mache 1,1950
French,Auguste Herbin,Friday I ,1951
French,Auguste Herbin,Storm ,1953
