"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Meghalaya",2,1978,2,17,"LAITUMKHARAH",65.5,66.42,"ST",9156,2429,4,1,"Male","INC",3983,"PETER GARNETTE MARBANIANG",40.5,"ALEXANDER WARJRI","AHL","M",NA
"Meghalaya",2,1978,2,18,"PYNTHORUMKHRAH",62.06,28.67,"General",8851,781,9,1,"Male","INC",1575,"B. K. ROY",14.22,"SUBHAS CHANDRA BHATTACHARJEE","IND","M",NA
"Meghalaya",2,1978,2,19,"JAIAW",67.8,32.14,"ST",13860,655,6,1,"Male","AHL",3020,"P. RIPPLE KYNDIAH",6.97,"SAIN MANIK JYRWA","IND","M",NA
"Meghalaya",2,1978,2,20,"MAWKHAR",66.77,30.64,"ST",8456,453,7,1,"Male","AHL",1730,"D. D. PUGH",8.02,"E. SHER SINGH JYRWA","HPD","M",NA
"Meghalaya",2,1978,2,21,"MAWPREM",64.6,57.16,"General",7553,1900,5,1,"Male","INC",2789,"DHRUBANATH JOSHI",38.94,"HARENDRA KUMAR DATTA","IND","M",NA
"Meghalaya",2,1978,2,22,"LABAN",67.85,43.8,"General",6501,625,6,1,"Male","INC",1932,"BHASKAR CHOUDHURY",14.17,"RAYLAND SINGH LYNGDOH","AHL","M",NA
"Meghalaya",2,1978,2,23,"MAWLAI",75.05,66.68,"ST",9504,2881,3,1,"Male","HPD",4756,"STANLINGTON D. KHONGWIR",40.39,"STOSHON ROY NONGRUM","AHL","M",NA
"Meghalaya",2,1978,2,24,"SOHRYNGKHAM",65.24,43.95,"ST",9692,1266,6,1,"Male","AHL",2779,"GROSSWELL MYLLIEMNGAP",20.02,"DRINGSON E. SHALLAM","IND","M",NA
"Meghalaya",2,1978,2,25,"DIENGLIENG",65.49,31.44,"ST",9566,82,5,1,"Male","INC",1970,"JUNGAI KHONGJOH",1.31,"MEDISTAR WARBAH","AHL","M",NA
"Meghalaya",2,1978,2,26,"NONGKREM",70.12,59.94,"ST",10290,2516,4,1,"Male","IND",4325,"DOMINIC ROBLIN NONGKHYNRIH",34.87,"RADHON SINGH LYNGDOH","AHL","M",NA
"Meghalaya",2,1978,2,27,"LYNGKYRDEM",66.17,36.43,"ST",10750,479,4,1,"Male","AHL",2591,"BRINGTON BUHAI LYNGDOH",6.73,"TARSON RYNJAH","INC","M",NA
"Meghalaya",2,1978,2,28,"NONGSHKEN",64.43,33.29,"ST",9653,11,4,1,"Male","INC",2070,"MAHAM SINGH",0.18,"GANOLDSTONE MASSAR","HPD","M",NA
"Meghalaya",2,1978,2,29,"SOHRA",68.77,41.11,"ST",10215,746,4,1,"Male","AHL",2888,"PHAINDROJEN SWER",10.62,"FLINDER ANDERSON KHONGLAM","HPD","M",NA
"Meghalaya",2,1978,2,30,"SHELLA",64,36.86,"ST",9216,779,7,1,"Male","AHL",2174,"STANLEY D.D.NICHOLS ROY",13.21,"R.WESTER TIEWSHOH","IND","M",NA
