"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa_Daman_&_Diu",1967,12,"F . G . XAVIER","M","IND",9,NA,NA,7
"Goa_Daman_&_Diu",1967,13,"P . T . FRANCISCO","M","UGS",5656,NA,NA,1
"Goa_Daman_&_Diu",1967,13,"M . A . SANTANA","M","MAG",3466,NA,NA,2
"Goa_Daman_&_Diu",1967,13,"V . FERANANDES","M","IND",348,NA,NA,3
"Goa_Daman_&_Diu",1967,13,"J . C . FERNANDES","M","IND",308,NA,NA,4
"Goa_Daman_&_Diu",1967,13,"J . M . COTA","M","IND",31,NA,NA,5
"Goa_Daman_&_Diu",1967,13,"F . G . XAVIER","M","IND",22,NA,NA,6
"Goa_Daman_&_Diu",1967,13,"Y . M . KARAPURKAR","M","IND",10,NA,NA,7
"Goa_Daman_&_Diu",1967,14,"B . P . SHRINIVAS","M","MAG",5296,NA,NA,1
"Goa_Daman_&_Diu",1967,14,"J . T . TIMOTIO","M","UGS",3355,NA,NA,2
"Goa_Daman_&_Diu",1967,14,"C . V . DHARMA","M","IND",462,NA,NA,3
"Goa_Daman_&_Diu",1967,14,"F . J . DAMACIAND","M","IND",258,NA,NA,4
"Goa_Daman_&_Diu",1967,14,"N . N . HARI","M","IND",79,NA,NA,5
"Goa_Daman_&_Diu",1967,14,"C . N . SHAMBA","M","IND",71,NA,NA,6
"Goa_Daman_&_Diu",1967,14,"D . C . M . ABREU","M","IND",71,NA,NA,7
"Goa_Daman_&_Diu",1967,14,"M . P . SHIRODKAR","M","IND",47,NA,NA,8
"Goa_Daman_&_Diu",1967,14,"C . FURTADO","M","IND",37,NA,NA,9
"Goa_Daman_&_Diu",1967,14,"N . A . GUSTAVO","M","IND",11,NA,NA,10
"Goa_Daman_&_Diu",1967,15,"B . D . BALKRISHNA","M","MAG",7800,NA,NA,1
"Goa_Daman_&_Diu",1967,15,"K . T . PUNDLIK","M","UGS",423,NA,NA,2
"Goa_Daman_&_Diu",1967,15,"T . N . PANDURANG","M","IND",98,NA,NA,3
"Goa_Daman_&_Diu",1967,15,"K . M . KESHAV","M","IND",71,NA,NA,4
"Goa_Daman_&_Diu",1967,15,"M . S . LAXIMAN","M","IND",50,NA,NA,5
"Goa_Daman_&_Diu",1967,16,"K . S . GURUDATT","F","MAG",7144,NA,NA,1
"Goa_Daman_&_Diu",1967,16,"K .S . DATTATRAY","M","UGS",1567,NA,NA,2
"Goa_Daman_&_Diu",1967,16,"T . D . PURUSHOTAM","M","IND",266,NA,NA,3
"Goa_Daman_&_Diu",1967,16,"R . G . GOPINATH","M","PSP",152,NA,NA,4
"Goa_Daman_&_Diu",1967,16,"N . G . B . JOTKAR","M","IND",127,NA,NA,5
"Goa_Daman_&_Diu",1967,16,"S . M . PUDMHANABHA","M","IND",63,NA,NA,6
"Goa_Daman_&_Diu",1967,17,"K . V . SUBRAI","M","MAG",4571,NA,NA,1
"Goa_Daman_&_Diu",1967,17,"J . F . S . FERNANDES","M","UGS",1294,NA,NA,2
