"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Mizoram",4,1984,2,17,"RATU",79.77,33.82,"General",8003,60,5,1,"Male","INC",2159,"R. THANGLIANA",0.94,"J. THANKUNGA","PC","M",NA
"Mizoram",4,1984,2,18,"KAWNPUI",87.46,36.94,"General",7597,329,4,1,"Male","INC",2454,"VAIVENGA",4.95,"F. LALMAMA","PC","M",NA
"Mizoram",4,1984,2,19,"KOLASIB",75.11,38.03,"General",10657,416,5,1,"Male","INC",3044,"ZALAWMA",5.2,"JOE NGURDAWLA","PC","M",NA
"Mizoram",4,1984,2,20,"KAWRTHAH",75.61,41.01,"General",9749,452,5,1,"Male","INC",3023,"SAAIKAPTHAIANGA",6.13,"C. CHAWNGKUNGA","PC","M",NA
"Mizoram",4,1984,2,21,"SAIRANG",72.87,35.43,"General",7914,173,5,1,"Male","INC",2043,"LALHUTHANGA",3,"F. LALNIENGA","PC","M",NA
"Mizoram",4,1984,2,22,"PHULDUNGSEI",69.17,47.61,"General",7570,1022,5,1,"Male","INC",2493,"LIANSUAMA",19.52,"ZABIAKA","PC","M",NA
"Mizoram",4,1984,2,23,"SATEEK",82.38,38.53,"General",6248,517,5,1,"Male","IND",1983,"J. THANGHUAMA",10.04,"THANGTINKHUMA","INC","M",NA
"Mizoram",4,1984,2,24,"SERCHHIP",80.61,45.92,"General",6636,270,4,1,"Male","INC",2456,"LAL THANHAWLA",5.05,"C.V.ULLUAIA","PC","M",NA
"Mizoram",4,1984,2,25,"LUNGPHO",81.35,51.71,"General",5168,228,4,1,"Male","PC",2174,"K.L. LIANCHIA",5.42,"F. LALTHALAMUANA","INC","M",NA
"Mizoram",4,1984,2,26,"TLUNGVEL",85.33,46.34,"General",5711,26,4,1,"Male","PC",2258,"LALLAWMSANGA ZADENG",0.53,"C.L. RUALA","INC","M",NA
"Mizoram",4,1984,2,27,"AIZAWAL NORTH",79.15,42.48,"General",11293,2,4,1,"Male","PC",3797,"ZAIREMTHANGA",0.02,"P.C. BAWITLUANGA","INC","M",NA
"Mizoram",4,1984,2,28,"AIZAWAL EAST",70.2,45.98,"General",11782,422,4,1,"Male","INC",3803,"ROKAMLOVA",5.1,"TLANGCHHUNGA","PC","M",NA
"Mizoram",4,1984,2,29,"AIZAWAL WEST",75.99,37.69,"General",11217,188,4,1,"Male","PC",3213,"K. THANSIAMI",2.21,"DR. C. SILVARA","INC","M",NA
"Mizoram",4,1984,2,30,"AIZAWAL SOUTH",71.51,33.78,"General",12887,259,4,1,"Male","INC",3113,"SAINGHAKA",2.81,"J. LIANCHUNGNUNGA","PC","M",NA
"Mizoram",5,1987,2,1,"TUIPANG",79.05,61.78,"ST",6935,1292,2,1,"Male","INC",3387,"HIPHEI",23.57,"LAWBEI","IND","M",NA
"Mizoram",5,1987,2,2,"SAIHA",72.43,55.88,"ST",8843,753,2,1,"Male","INC",3579,"S. HIATO",11.76,"ZAKHU","IND","M",NA
"Mizoram",5,1987,2,3,"SANGAU",74.08,44.83,"ST",6624,76,3,1,"Male","PPC",2200,"H. RAMMAWI",1.55,"K. SANGCHHUM","INC","M",NA
"Mizoram",5,1987,2,4,"LAWNGTLAI",66.94,35.24,"ST",12337,449,5,1,"Male","INC",2910,"F. LALRAMLIANA",5.44,"V. LUNGMUANA","IND","M",NA
"Mizoram",5,1987,2,5,"CHAWNGTE",0,NA,"ST",9835,0,1,1,"Male","INC",0,"NIRUPAM CHAKMA",NA,NA,NA,NA,NA
