"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Mizoram",1972,30,"RENGUIL","GEN","ZALAWMA","INC",1388,1,52.76
"Mizoram",1972,30,"RENGUIL","GEN","ROCHUNGNUNGA","IND",942,2,35.8
"Mizoram",1972,30,"RENGUIL","GEN","HRANGTAWNA","IND",227,3,8.63
"Mizoram",1972,30,"RENGUIL","GEN","LAWMKUNGA","IND",74,4,2.81
"Mizoram",1978,1,"TUIPANG","ST","HIPHEI","IND",2979,1,58.71
"Mizoram",1978,1,"TUIPANG","ST","M. HIYCHHO","IND",2095,2,41.29
"Mizoram",1978,2,"SANGAU","ST","K. SANGCHHUM","IND",1308,1,31.68
"Mizoram",1978,2,"SANGAU","ST","H. SIANGKNARA","PPC",1167,2,28.26
"Mizoram",1978,2,"SANGAU","ST","V, SARGHLUTA","IND",551,3,13.34
"Mizoram",1978,2,"SANGAU","ST","UKMANG ZATHANG","IND",495,4,11.99
"Mizoram",1978,2,"SANGAU","ST","PIANGLAWMA","IND",334,5,8.09
"Mizoram",1978,2,"SANGAU","ST","LIANHARANGA","IND",231,6,5.59
"Mizoram",1978,2,"SANGAU","ST","HRANGCHUNGA","IND",43,7,1.04
"Mizoram",1978,3,"SAIHA","ST","R.T. ZACHONO","IND",1636,1,31.91
"Mizoram",1978,3,"SAIHA","ST","ROHNUNA","IND",1316,2,25.67
"Mizoram",1978,3,"SAIHA","ST","S. VADYU","IND",1112,3,21.69
"Mizoram",1978,3,"SAIHA","ST","K. THANCHUTA","IND",487,4,9.5
"Mizoram",1978,3,"SAIHA","ST","L.B. ZATHANG","IND",435,5,8.48
"Mizoram",1978,3,"SAIHA","ST","LALVUNGA","IND",104,6,2.03
"Mizoram",1978,3,"SAIHA","ST","H. TANMANGA","IND",37,7,0.72
"Mizoram",1978,4,"CHAWNGTE","ST","KISTOMOHAN","IND",1035,1,30.27
"Mizoram",1978,4,"CHAWNGTE","ST","S.P. DEWAN","IND",897,2,26.24
"Mizoram",1978,4,"CHAWNGTE","ST","SNEHA KUMAR","IND",617,3,18.05
"Mizoram",1978,4,"CHAWNGTE","ST","BAIKCHUNGNUNGA","PPC",565,4,16.53
"Mizoram",1978,4,"CHAWNGTE","ST","KALI PRASAD","IND",305,5,8.92
"Mizoram",1978,5,"DEMAGIRI","GEN","HARIKRISTO","IND",1766,1,53.96
"Mizoram",1978,5,"DEMAGIRI","GEN","LIANBUKA","IND",873,2,26.67
"Mizoram",1978,5,"DEMAGIRI","GEN","JAPANTHANGA","PPC",519,3,15.86
"Mizoram",1978,5,"DEMAGIRI","GEN","BANESHWAR","IND",61,4,1.86
"Mizoram",1978,5,"DEMAGIRI","GEN","P.C. ROUTHUAMA","IND",54,5,1.65
"Mizoram",1978,6,"BUARPUI","ST","K. LALSANGA","PPC",2053,1,79.3
"Mizoram",1978,6,"BUARPUI","ST","H. THANGKIMA","IND",392,2,15.14
"Mizoram",1978,6,"BUARPUI","ST","LIANNGENGA","IND",144,3,5.56
"Mizoram",1978,7,"LUNGLEI","ST","LALHMINGTHANGA","PPC",3761,1,65.39
"Mizoram",1978,7,"LUNGLEI","ST","C. LALTHIANGHLIMA","IND",986,2,17.14
"Mizoram",1978,7,"LUNGLEI","ST","Z.D. SANGLIANA","IND",926,3,16.1
"Mizoram",1978,7,"LUNGLEI","ST","K. THEANSIAMA","IND",79,4,1.37
"Mizoram",1978,8,"TAWI PUI","ST","H. KIAUTUMA","PPC",1316,1,31.79
"Mizoram",1978,8,"TAWI PUI","ST","SANGHLIRA COLBERT","IND",689,2,16.64
"Mizoram",1978,8,"TAWI PUI","ST","P. SIAMLIANA","IND",637,3,15.39
"Mizoram",1978,8,"TAWI PUI","ST","K, THANFIANGA","IND",542,4,13.09
"Mizoram",1978,8,"TAWI PUI","ST","SATILAWMA","IND",453,5,10.94
"Mizoram",1978,8,"TAWI PUI","ST","F. LALCHHAWNA","IND",432,6,10.43
"Mizoram",1978,8,"TAWI PUI","ST","B.SANGCHEMA","IND",71,7,1.71
"Mizoram",1978,9,"HNAHTHIAL","ST","R. ROMAWIA","PPC",3351,1,58.28
"Mizoram",1978,9,"HNAHTHIAL","ST","THANSIAMA KHIANTLE","IND",1993,2,34.66
"Mizoram",1978,9,"HNAHTHIAL","ST","V.L. NGHAKA","IND",406,3,7.06
"Mizoram",1978,10,"N. VANLAIPHAI","GEN","J.H. ROTHUAMA","PPC",1220,1,38.01
"Mizoram",1978,10,"N. VANLAIPHAI","GEN","NGURCHHINA","IND",1056,2,32.9
"Mizoram",1978,10,"N. VANLAIPHAI","GEN","LALH MUAKLIANA","IND",817,3,25.45
"Mizoram",1978,10,"N. VANLAIPHAI","GEN","LALBIAKTHANGA","IND",108,4,3.36
"Mizoram",1978,10,"N. VANLAIPHAI","GEN","F. THANGHULHA","IND",9,5,0.28
"Mizoram",1978,11,"KHAWBUNG","ST","J. KAPTHIANGA","PPC",1752,1,43.38
"Mizoram",1978,11,"KHAWBUNG","ST","J. THANGHUAMA","IND",1362,2,33.72
"Mizoram",1978,11,"KHAWBUNG","ST","C. LALRUATA","IND",848,3,21
"Mizoram",1978,11,"KHAWBUNG","ST","KHUALIUNA","IND",49,4,1.21
"Mizoram",1978,11,"KHAWBUNG","ST","NGURTHANLIANA","IND",28,5,0.69
"Mizoram",1978,12,"CHAMPHAI","ST","LALTHANHAWLA","IND",1835,1,35.09
"Mizoram",1978,12,"CHAMPHAI","ST","SAKHAWLIANA","PPC",1766,2,33.77
"Mizoram",1978,12,"CHAMPHAI","ST","DUHVEA","IND",1383,3,26.44
"Mizoram",1978,12,"CHAMPHAI","ST","LIANRUMA","IND",207,4,3.96
"Mizoram",1978,12,"CHAMPHAI","ST","P.C. SAPREMA","IND",39,5,0.75
"Mizoram",1978,13,"KHAWHAI","ST","VANLALHRUAIA","PPC",1418,1,36.28
"Mizoram",1978,13,"KHAWHAI","ST","HRANGTHANGA","IND",1328,2,33.97
"Mizoram",1978,13,"KHAWHAI","ST","CHALKAIA","IND",443,3,11.33
"Mizoram",1978,13,"KHAWHAI","ST","LALHMINGTHANGA","IND",363,4,9.29
"Mizoram",1978,13,"KHAWHAI","ST","C. VANLALZIKA","IND",286,5,7.32
"Mizoram",1978,13,"KHAWHAI","ST","THANTHIANGA","IND",56,6,1.43
"Mizoram",1978,13,"KHAWHAI","ST","V.L. MUANA","IND",15,7,0.38
"Mizoram",1978,14,"SAITUAL","ST","K.M. BAIKSAILOVA","PPC",1768,1,31.54
"Mizoram",1978,14,"SAITUAL","ST","LIANNELA","IND",1511,2,26.96
"Mizoram",1978,14,"SAITUAL","ST","BIALZAUVA","IND",974,3,17.38
"Mizoram",1978,14,"SAITUAL","ST","R. ZOLIANA","IND",791,4,14.11
"Mizoram",1978,14,"SAITUAL","ST","SEIKUNGA","IND",505,5,9.01
"Mizoram",1978,14,"SAITUAL","ST","PAZAWNA","IND",56,6,1
"Mizoram",1978,15,"NGOPA","ST","B.P. ROSANGA","PPC",2349,1,50.18
"Mizoram",1978,15,"NGOPA","ST","VANLALHRUAIA","IND",1204,2,25.72
"Mizoram",1978,15,"NGOPA","ST","P.B. NIKHUMA","IND",1128,3,24.1
"Mizoram",1978,16,"SUANGPUILAWN","ST","F. MALSAWMA","PPC",2473,1,46.07
"Mizoram",1978,16,"SUANGPUILAWN","ST","H. THANSANGA","IND",2121,2,39.51
"Mizoram",1978,16,"SUANGPUILAWN","ST","H.K. BAWICHHUAKA","IND",681,3,12.69
"Mizoram",1978,16,"SUANGPUILAWN","ST","LALKUNGA","IND",51,4,0.95
"Mizoram",1978,16,"SUANGPUILAWN","ST","VANHELA","IND",42,5,0.78
"Mizoram",1978,17,"RATU","ST","J. THANKUNGA","PPC",1758,1,38.53
"Mizoram",1978,17,"RATU","ST","D. HNUNLIANA","IND",901,2,19.75
"Mizoram",1978,17,"RATU","ST","LALZAWMLIANA","IND",851,3,18.65
"Mizoram",1978,17,"RATU","ST","F. LAWMKIMA","IND",792,4,17.36
"Mizoram",1978,17,"RATU","ST","TAWNVELA","IND",261,5,5.72
"Mizoram",1978,18,"AAWNTUI","ST","K. CHAWNGLIANA","PPC",2102,1,34.46
"Mizoram",1978,18,"AAWNTUI","ST","ROBERT LALCHHUANA","IND",2007,2,32.9
"Mizoram",1978,18,"AAWNTUI","ST","THANGLAWRA","IND",992,3,16.26
"Mizoram",1978,18,"AAWNTUI","ST","R. DOTINAIA","IND",960,4,15.74
"Mizoram",1978,18,"AAWNTUI","ST","R. VANLAWMA","IND",39,5,0.64
"Mizoram",1978,19,"KOLASIT","ST","CHAWNGKUNGA","PPC",2155,1,42.21
"Mizoram",1978,19,"KOLASIT","ST","K.L. ROCHAMA","IND",1336,2,26.17
"Mizoram",1978,19,"KOLASIT","ST","LAWMTHANGA","IND",783,3,15.34
"Mizoram",1978,19,"KOLASIT","ST","VANLALNGAIA","IND",734,4,14.38
"Mizoram",1978,19,"KOLASIT","ST","DENGZIKA","IND",97,5,1.9
"Mizoram",1978,20,"KAWRTHAH","ST","C. VULLUAIA","PPC",934,1,19.05
"Mizoram",1978,20,"KAWRTHAH","ST","ZALAWMA","IND",883,2,18.01
"Mizoram",1978,20,"KAWRTHAH","ST","F.C. NGHINA","IND",856,3,17.46
"Mizoram",1978,20,"KAWRTHAH","ST","C.K. RIANGA","IND",827,4,16.86
"Mizoram",1978,20,"KAWRTHAH","ST","THANGKANGLOVA","IND",539,5,10.99
"Mizoram",1978,20,"KAWRTHAH","ST","KHAWTINKHUMA","IND",293,6,5.97
"Mizoram",1978,20,"KAWRTHAH","ST","TANTHANGA","IND",283,7,5.77
"Mizoram",1978,20,"KAWRTHAH","ST","ZAKHUMA","IND",194,8,3.96
"Mizoram",1978,20,"KAWRTHAH","ST","LALBIAKVELA","IND",95,9,1.94
"Mizoram",1978,21,"SAIRANG","ST","TIANGCHHUNGA","PPC",1797,1,40.29
"Mizoram",1978,21,"SAIRANG","ST","H. HRANGDAWLA","IND",1324,2,29.69
"Mizoram",1978,21,"SAIRANG","ST","LALHLUNA","IND",720,3,16.14
"Mizoram",1978,21,"SAIRANG","ST","LALNUNDAWTA","IND",558,4,12.51
"Mizoram",1978,21,"SAIRANG","ST","SAWICHHUNGA","IND",61,5,1.37
"Mizoram",1978,22,"PHULDUNGSEI","GEN","P. LALUPA","PPC",1198,1,35.05
"Mizoram",1978,22,"PHULDUNGSEI","GEN","RUALZAPA","IND",891,2,26.07
"Mizoram",1978,22,"PHULDUNGSEI","GEN","THANGZIKA","IND",321,3,9.39
"Mizoram",1978,22,"PHULDUNGSEI","GEN","F. HRANGVELA","IND",307,4,8.98
"Mizoram",1978,22,"PHULDUNGSEI","GEN","A. LALCHHUANA","IND",255,5,7.46
"Mizoram",1978,22,"PHULDUNGSEI","GEN","R. ZOKHUMA","IND",230,6,6.73
"Mizoram",1978,22,"PHULDUNGSEI","GEN","KHAWLMAWIA","IND",135,7,3.95
"Mizoram",1978,22,"PHULDUNGSEI","GEN","ZAWLLALA","IND",81,8,2.37
"Mizoram",1978,23,"SATEEK","ST","LALTHANZAUVA","PPC",1335,1,30.21
"Mizoram",1978,23,"SATEEK","ST","THANGTINKHUMA","IND",1237,2,27.99
"Mizoram",1978,23,"SATEEK","ST","R. THANGLIANA","IND",869,3,19.67
"Mizoram",1978,23,"SATEEK","ST","V. ROSIAMA","IND",658,4,14.89
"Mizoram",1978,23,"SATEEK","ST","JESSY LALROVA","IND",289,5,6.54
"Mizoram",1978,23,"SATEEK","ST","ROLIANA","IND",31,6,0.7
"Mizoram",1978,24,"SERCHHIP","ST","THANMAWII","PPC",1824,1,41.2
"Mizoram",1978,24,"SERCHHIP","ST","VAIVENGA","IND",1705,2,38.51
"Mizoram",1978,24,"SERCHHIP","ST","K.H. ROBUANGA","IND",695,3,15.7
"Mizoram",1978,24,"SERCHHIP","ST","C. ROTHANGA","IND",172,4,3.89
"Mizoram",1978,24,"SERCHHIP","ST","HAULIANA","IND",31,5,0.7
"Mizoram",1978,25,"LUNGPHO","ST","K. BAIKCHUNGNUNGA","PPC",2077,1,59.65
"Mizoram",1978,25,"LUNGPHO","ST","F. LALTHLAMUANA","IND",991,2,28.46
"Mizoram",1978,25,"LUNGPHO","ST","H. SANGKUNGA","IND",386,3,11.09
"Mizoram",1978,25,"LUNGPHO","ST","THANGTINKHUMA","IND",28,4,0.8
"Mizoram",1978,26,"TLUNGVEL","ST","C.L. RUALA","IND",1835,1,42.09
"Mizoram",1978,26,"TLUNGVEL","ST","LALSAWIA","PPC",1741,2,39.93
"Mizoram",1978,26,"TLUNGVEL","ST","LALNGHAKLIANA","IND",553,3,12.68
"Mizoram",1978,26,"TLUNGVEL","ST","H.T. CHHUNGA","IND",231,4,5.3
"Mizoram",1978,27,"AIZAWL NORTH","ST","THZNGPHUNGA SAILO","PPC",3115,1,48.55
"Mizoram",1978,27,"AIZAWL NORTH","ST","P.C. BAWITLUNGA","IND",2308,2,35.97
"Mizoram",1978,27,"AIZAWL NORTH","ST","L.V. ZAHNUNA","IND",737,3,11.49
"Mizoram",1978,27,"AIZAWL NORTH","ST","A.V. PAKUNGA","IND",137,4,2.14
"Mizoram",1978,27,"AIZAWL NORTH","ST","P. SAIMHNUNA","IND",119,5,1.85
"Mizoram",1978,28,"AIZAWL EAST","ST","THANGRIDEMA","PPC",2592,1,46.34
