"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Tamil_Nadu",1971,34,"PERNAMBATTU","SC","P. RAJAGOPAL","NCO",21665,2,36.07
"Tamil_Nadu",1971,34,"PERNAMBATTU","SC","ANAIRAJ","IND",2195,3,3.65
"Tamil_Nadu",1971,34,"PERNAMBATTU","SC","L. BALAKRISHNAN","IND",399,4,0.66
"Tamil_Nadu",1971,35,"NATRAMPALLI","GEN","T. C. THIMMARAYA GOUNDER","DMK",33303,1,55.33
"Tamil_Nadu",1971,35,"NATRAMPALLI","GEN","K. SHANMUGASUNDARAM","NCO",26882,2,44.67
"Tamil_Nadu",1971,36,"TIRUPATTUR","GEN","RAMASAMY G.","DMK",37120,1,55.54
"Tamil_Nadu",1971,36,"TIRUPATTUR","GEN","Y. SHAMMUGAN","NCO",29720,2,44.46
"Tamil_Nadu",1971,37,"VANIYAMBADI","GEN","M. A. LATHEEF","IND",27899,1,56.13
"Tamil_Nadu",1971,37,"VANIYAMBADI","GEN","R. C. SAMANNA GOUNDER","NCO",19082,2,38.39
"Tamil_Nadu",1971,37,"VANIYAMBADI","GEN","B. A. RAJU","IND",2407,3,4.84
"Tamil_Nadu",1971,37,"VANIYAMBADI","GEN","V. N. VADIVELU","IND",314,4,0.63
"Tamil_Nadu",1971,38,"AMBUR","SC","M. PANNEERSELVAM","DMK",32937,1,55.17
"Tamil_Nadu",1971,38,"AMBUR","SC","ADIMOOLAM M.","NCO",21449,2,35.93
"Tamil_Nadu",1971,38,"AMBUR","SC","DAMODARAN V. K.","IND",5129,3,8.59
"Tamil_Nadu",1971,38,"AMBUR","SC","ASHOK JOHN JOSEPH R. S.","IND",182,4,0.3
"Tamil_Nadu",1971,39,"KANIYAMBADI","GEN","THOPPUTHIRUVENGADAM","DMK",34435,1,54.11
"Tamil_Nadu",1971,39,"KANIYAMBADI","GEN","L. BALARAMAN","NCO",24647,2,38.73
"Tamil_Nadu",1971,39,"KANIYAMBADI","GEN","R. SHANMUGAM","IND",3084,3,4.85
"Tamil_Nadu",1971,39,"KANIYAMBADI","GEN","C. RATHINAM","IND",1182,4,1.86
"Tamil_Nadu",1971,39,"KANIYAMBADI","GEN","JAYARAMA GOUNDER","IND",292,5,0.46
"Tamil_Nadu",1971,40,"VELLORE","GEN","MA. PA. SARATHY","DMK",38968,1,52.85
"Tamil_Nadu",1971,40,"VELLORE","GEN","A. K. LALALAJAPATHY","NCO",32401,2,43.94
"Tamil_Nadu",1971,40,"VELLORE","GEN","IIAMATHI","IND",1587,3,2.15
"Tamil_Nadu",1971,40,"VELLORE","GEN","ABDUL KHADER JAMALI","IND",665,4,0.9
"Tamil_Nadu",1971,40,"VELLORE","GEN","K. SHAIL HAMEED","IND",114,5,0.15
"Tamil_Nadu",1971,41,"ARNI","GEN","A. C. NARASIMHAN","DMK",37682,1,60.5
"Tamil_Nadu",1971,41,"ARNI","GEN","M. DARUMARAJAN","NCO",24599,2,39.5
"Tamil_Nadu",1971,42,"CHEYYAR","GEN","K. GOVINDAN","DMK",39978,1,55.79
"Tamil_Nadu",1971,42,"CHEYYAR","GEN","PERUMALSAMY NAYAGAR","NCO",31677,2,44.21
"Tamil_Nadu",1971,43,"WANDIWASH","SC","V. RAJAGOPAL","DMK",41452,1,63.85
"Tamil_Nadu",1971,43,"WANDIWASH","SC","D. DASARATHAN","NCO",23465,2,36.15
"Tamil_Nadu",1971,44,"PERNAMALLUR","GEN","P. ETTIAPPAN","DMK",39160,1,64.5
"Tamil_Nadu",1971,44,"PERNAMALLUR","GEN","BOOPALAN","NCO",21557,2,35.5
"Tamil_Nadu",1971,45,"POLUR","GEN","T. P. SRINIVASAN","DMK",34728,1,57.92
"Tamil_Nadu",1971,45,"POLUR","GEN","NATESA GOUNDER T. R.","NCO",25232,2,42.08
"Tamil_Nadu",1971,46,"CHENGAM","SC","C. PANDURANGAM","DMK",32260,1,61.39
"Tamil_Nadu",1971,46,"CHENGAM","SC","A. AR. MUGAM","NCO",16705,2,31.79
"Tamil_Nadu",1971,46,"CHENGAM","SC","A. RAMASAMY","IND",3586,3,6.82
"Tamil_Nadu",1971,47,"THANDRAMBA","GEN","M. S. RADHAKRISHNAN","DMK",37991,1,58.82
"Tamil_Nadu",1971,47,"THANDRAMBA","GEN","SAHADEVA GINDER K.","NCO",26600,2,41.18
"Tamil_Nadu",1971,48,"KALASPAKKAM","GEN","S. MURUGAIYAN","DMK",42893,1,58.88
"Tamil_Nadu",1971,48,"KALASPAKKAM","GEN","M. SUNDRASWAMY","NCO",29960,2,41.12
"Tamil_Nadu",1971,49,"TIRUVANNAMALAI","GEN","P. U. SHANMUGAM","DMK",46633,1,62.21
"Tamil_Nadu",1971,49,"TIRUVANNAMALAI","GEN","D. ANNAMALAI PILLAI","NCO",28323,2,37.79
"Tamil_Nadu",1971,50,"MELMALAYANUR","GEN","R. R. MUNUSAMI","DMK",31166,1,53.54
"Tamil_Nadu",1971,50,"MELMALAYANUR","GEN","GOPAL GOUNDER K.","NCO",22294,2,38.3
"Tamil_Nadu",1971,50,"MELMALAYANUR","GEN","P. THANGAVEL KANDER","IND",3745,3,6.43
"Tamil_Nadu",1971,50,"MELMALAYANUR","GEN","M. A. KUTHAN","IND",1002,4,1.72
"Tamil_Nadu",1971,51,"GINGEE","GEN","S. SAGADEVA GOUNDER","DMK",39397,1,59.67
"Tamil_Nadu",1971,51,"GINGEE","GEN","V. PERUMAL NAINAR","NCO",26625,2,40.33
"Tamil_Nadu",1971,52,"TINDIVANAM","GEN","RAJARAM G.","DMK",33933,1,55.83
"Tamil_Nadu",1971,52,"TINDIVANAM","GEN","K. RAMAMURTHY","NCO",22048,2,36.27
"Tamil_Nadu",1971,52,"TINDIVANAM","GEN","C. RENGANATHAN","IND",3960,3,6.51
