"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Nagaland",2,1969,2,30,"AKULUTO",82.56,47.15,"General",4231,588,3,1,"Male","NNO",1647,"HOKISE SEMA",16.83,"I . KHEHOTO SEMA","IND","M",NA
"Nagaland",2,1969,2,31,"ATOIZU",80.73,36.7,"General",5624,456,4,1,"Male","NNO",1666,"KIYEKHU SHIKHU",10.04,"REV . ILHOSHE KHALA","UFN","M",NA
"Nagaland",2,1969,2,32,"SURUHOTO",72.83,50.05,"General",5160,563,3,1,"Male","NNO",1881,"NIHOVI SEMA",14.98,"A . I . PUKHAHE SEMA","IND","M",NA
"Nagaland",2,1969,2,33,"AGHUNATO",73.67,70.04,"General",4930,1668,3,1,"Male","NNO",2544,"IHEZE SEMA",45.93,"K . HUKATO YEPDIHOMI","IND","M",NA
"Nagaland",2,1969,2,34,"ZHUNHEBOTO",78.52,47.87,"General",5722,772,4,1,"Male","IND",2151,"TOKHEHO SEMA",17.18,"C . ZHENITO SEMA","IND","M",NA
"Nagaland",2,1969,2,35,"SATAKHA",73.88,41.9,"General",5330,74,4,1,"Male","NNO",1650,"YESHITO",1.88,"AVITO KIBAMI","IND","M",NA
"Nagaland",2,1969,2,36,"TYUI LONGCHUM",95.7,53.74,"General",3603,258,2,1,"Male","NNO",1853,"T . A . NGULLIE",7.48,"SANTSURHOMO EZUNG","IND","M",NA
"Nagaland",2,1969,2,37,"WOKHA",86.07,41.89,"General",4207,32,4,1,"Male","NNO",1517,"N . L . ODYUO",0.88,"WOPANSAO","IND","M",NA
"Nagaland",2,1969,2,38,"MOILAN WOZHURO",86.48,51.9,"General",2618,737,4,1,"Male","UFN",1175,"NSEMO OVUNG",32.55,"M . WOPEMO LOTHA","IND","M",NA
"Nagaland",2,1969,2,39,"SANIS",87.09,41.32,"General",3332,52,3,1,"Male","NNO",1199,"MHONDAMO KITHAN",1.79,"T . NCHIBEMO NGULLIE","UFN","M",NA
"Nagaland",2,1969,2,40,"BHANDARI",86.35,62.97,"General",3706,830,2,1,"Male","NNO",2015,"TSENLAMO KIKON",25.94,"R . L . KINGHEN","IND","F",NA
"Nagaland",3,1974,2,1,"DIMAPUR-I",47.86,65,"General",11581,1663,2,1,"Male","NNO",3603,"MHAILE PESEYIE GOBINDA",30,"GOBINDA CH. PAIRA","UDF","M",NA
"Nagaland",3,1974,2,2,"DIMAPUR-II",48.04,57.16,"General",13434,1523,3,1,"Male","NNO",3689,"LHOMITHI",23.6,"NEISATUO KIDITSU","UDF","M",NA
"Nagaland",3,1974,2,3,"DIMAPUR - III",80.32,52.29,"General",4238,480,3,1,"Male","NNO",1780,"DEBALAI MECH",14.1,"SOMPURNO KACHARI","IND","M",NA
"Nagaland",3,1974,2,4,"GHASPANI-I",59.01,18.21,"General",9259,7,8,1,"Male","IND",995,"LHOUVISIER",0.13,"NIZA NALEO","UDF","M",NA
"Nagaland",3,1974,2,5,"GHASPANI-II",74.2,37.79,"General",6473,100,3,1,"Male","UDF",1815,"ROKONICHA",2.08,"LANGKAM","NNO","M",NA
"Nagaland",3,1974,2,6,"TENNING",84.58,31.08,"General",6581,90,4,1,"Male","UDF",1730,"AJU NEWMAI",1.62,"JANGKHOSEI HANGSINGH","IND","M",NA
"Nagaland",3,1974,2,7,"PEREN",71.29,38.49,"General",6239,256,4,1,"Male","UDF",1712,"KEILU",5.76,"LONGBE","IND","M",NA
"Nagaland",3,1974,2,8,"WESTERN ANGAMI",63.45,54.79,"General",6599,623,3,1,"Male","UDF",2294,"T. N. ANGAMI",14.88,"S. LIEGISE","NNO","M",NA
"Nagaland",3,1974,2,9,"KOHIMA TOWN",43.95,65.47,"General",9648,1951,3,1,"Male","NNO",2776,"JOHN BOSCO JASOKIE",46.01,"LHOUKRUO","IND","M",NA
"Nagaland",3,1974,2,10,"NORTHERN ANGAMI-I",63.56,56.44,"General",5960,986,4,1,"Male","UDF",2138,"SHURHO ZELIE",26.03,"MEZHU VILIE","NNO","M",NA
"Nagaland",3,1974,2,11,"NORTHERN ANGAMI-II",76.94,33.1,"General",8642,270,6,1,"Male","UDF",2201,"K. V. KEDITSU",4.06,"ZAKIEO METHA","NNO","M",NA
"Nagaland",3,1974,2,12,"TSEMINYU",83.2,50.91,"General",6053,92,2,1,"Male","IND",2564,"RUSHULO",1.83,"RIGATHONG","NNO","M",NA
"Nagaland",3,1974,2,13,"PUHHOBOTO",82.11,51.41,"General",6008,992,3,1,"Male","IND",2536,"HUSKA SUMI",20.11,"HOSHETO SEMA","NNO","M",NA
"Nagaland",3,1974,2,14,"SOUTHERN ANGAMI-I",71.17,49.03,"General",5491,475,3,1,"Male","UDF",1916,"VITSONIE",12.15,"KEHOZHOL KHIEYA","NNO","M",NA
"Nagaland",3,1974,2,15,"SOUTHERN ANGAMI I I",74.19,63.57,"General",5110,1476,3,1,"Male","UDF",2410,"VIZOL",38.93,"PUSAZO","NNO","M",NA
"Nagaland",3,1974,2,16,"PFUTSERO",71,40.38,"General",6868,548,5,1,"Male","UDF",1969,"WEPRENYI KAPFO",11.24,"VEPRARI","IND","M",NA
"Nagaland",3,1974,2,17,"CHIZAMI",84.94,23.17,"General",6413,21,8,1,"Male","UDF",1262,"YEVEHE LOHE",0.39,"SOYIE","IND","M",NA
"Nagaland",3,1974,2,18,"CHAZOUBA",78.91,58.01,"General",9710,1228,2,1,"Male","UDF",4445,"VAMUZO PHESAO",16.03,"NEITSUTSO THEVO","NNO","M",NA
"Nagaland",3,1974,2,19,"PHEK",78.09,42.2,"General",7098,329,3,1,"Male","NNO",2339,"MELHUPRA VERO",5.94,"ZALHUZU VASA","UDF","M",NA
