"State_name","Year","AC_no","AC_name","AC_type","Electors"
"Mizoram",2008,9,"TAWI","ST",13174
"Mizoram",2008,10,"AIZAWL NORTH-I","ST",17370
"Mizoram",2008,11,"AIZAWL NORTH-II","ST",17769
"Mizoram",2008,12,"AIZAWL NORTH-III","ST",14732
"Mizoram",2008,13,"AIZAWL EAST-I","GEN",16962
"Mizoram",2008,14,"AIZAWL EAST-II","ST",14845
"Mizoram",2008,15,"AIZAWL WEST-I","ST",17844
"Mizoram",2008,16,"AIZAWL WEST-II","ST",15932
"Mizoram",2008,17,"AIZAWL WEST-III","ST",16418
"Mizoram",2008,18,"AIZAWL SOUTH-I","ST",17536
"Mizoram",2008,19,"AIZAWL SOUTH-II","ST",18055
"Mizoram",2008,20,"AIZAWL SOUTH-III","ST",16064
"Mizoram",2008,21,"LENGTENG","ST",14727
"Mizoram",2008,22,"TUICHANG","ST",13888
"Mizoram",2008,23,"CHAMPHAI NORTH","ST",15488
"Mizoram",2008,24,"CHAMPHAI SOUTH","ST",14822
"Mizoram",2008,25,"EAST TUIPUI","ST",12947
"Mizoram",2008,26,"SERCHHIP","ST",13663
"Mizoram",2008,27,"TUIKUM","ST",13265
"Mizoram",2008,28,"HRANGTURZO","ST",13872
"Mizoram",2008,29,"SOUTH TUIPUI","ST",12789
"Mizoram",2008,30,"LUNGLEI NORTH","ST",13981
"Mizoram",2008,31,"LUNGLEI EAST","ST",12358
"Mizoram",2008,32,"LUNGLEI WEST","ST",12334
"Mizoram",2008,33,"LUNGLEI SOUTH","ST",14392
"Mizoram",2008,34,"THORANG","ST",11021
"Mizoram",2008,35,"WEST TUIPUI","ST",10418
"Mizoram",2008,36,"TUICHAWNG","ST",22089
"Mizoram",2008,37,"LAWNGTLAI WEST","ST",19952
"Mizoram",2008,38,"LAWNGTLAI EAST","ST",19412
"Mizoram",2008,39,"SAIHA","ST",16394
"Mizoram",2008,40,"PALAK","ST",15271
"Mizoram",2013,1,"HACHHEK","ST",21156
"Mizoram",2013,2,"DAMPA","ST",16205
"Mizoram",2013,3,"MAMIT","ST",19781
"Mizoram",2013,4,"TUIRIAL","ST",15718
"Mizoram",2013,5,"KOLASIB","ST",19047
"Mizoram",2013,6,"SERLUI","ST",16858
"Mizoram",2013,7,"TUIVAWL","ST",15088
"Mizoram",2013,8,"CHALFILH","ST",17239
"Mizoram",2013,9,"TAWI","ST",14566
"Mizoram",2013,10,"AIZAWL NORTH - I","ST",20356
"Mizoram",2013,11,"AIZAWL NORTH - II","ST",20664
"Mizoram",2013,12,"AIZAWL NORTH-III","ST",17264
"Mizoram",2013,13,"AIZAWL EAST - I","GEN",20332
"Mizoram",2013,14,"AIZAWL EAST II","ST",16347
"Mizoram",2013,15,"AIZAWL WEST I","ST",20920
"Mizoram",2013,16,"AIZAWL WEST II","ST",18642
"Mizoram",2013,17,"AIZAWL WEST III","ST",19154
"Mizoram",2013,18,"AIZAWL SOUTH I","ST",20082
"Mizoram",2013,19,"AIZAWL SOUTH II","ST",21339
"Mizoram",2013,20,"AIZAWL SOUTH-III","ST",17756
"Mizoram",2013,21,"LENGTENG","ST",16191
"Mizoram",2013,22,"TUICHANG","ST",15102
"Mizoram",2013,23,"CHAMPHAI NORTH","ST",17048
"Mizoram",2013,24,"CHAMPHAI SOUTH","ST",15793
"Mizoram",2013,25,"EAST TUIPUI","ST",13961
"Mizoram",2013,26,"SERCHHIP","ST",16038
"Mizoram",2013,27,"TUIKUM","ST",14353
"Mizoram",2013,28,"HRANGTURZO","ST",14807
"Mizoram",2013,29,"SOUTH TUIPUI","ST",13678
"Mizoram",2013,30,"LUNGLEI NORTH","ST",14784
"Mizoram",2013,31,"LUNGLEI EAST","ST",13112
"Mizoram",2013,32,"LUNGLEI WEST","ST",13151
"Mizoram",2013,33,"LUNGLEI SOUTH","ST",15156
"Mizoram",2013,34,"THORANG","ST",12352
"Mizoram",2013,35,"WEST TUIPUI","ST",12503
"Mizoram",2013,36,"TUICHAWNG","ST",26278
"Mizoram",2013,37,"LAWNGTLAI WEST","ST",23032
"Mizoram",2013,38,"LAWNGTLAI EAST","ST",21253
"Mizoram",2013,39,"SAIHA","ST",18287
"Mizoram",2013,40,"PALAK","ST",15467
