Country,Artist_Name,Artwork_Name,Year
Swiss,"Ferdinand Hodler","Weisshorn of Montana",1915
Swiss,"Ferdinand Hodler","Dents du Midi",1916
Swiss,"Ferdinand Hodler","Dents du Midi from ChampÃ©ry",1916
Swiss,"Ferdinand Hodler","Forest Stream at Champery",1916
Swiss,"Ferdinand Hodler","Josef MÃ¼ller , ",1916
Swiss,"Ferdinand Hodler","Mountain stream near ChampÃ©ry",1916
Swiss,"Ferdinand Hodler","Portrait of General Ulrich Wille",1916
Swiss,"Ferdinand Hodler","Portrait of Georges Navazza",1916
Swiss,"Ferdinand Hodler","Portrait study to ""Look into the infinity""""""",1916
Swiss,"Ferdinand Hodler","Self portrait",1916
Swiss,"Ferdinand Hodler","Self portrait",1916
Swiss,"Ferdinand Hodler",Self-portrait,1916
Swiss,"Ferdinand Hodler","Study of self-portrait",1916
Swiss,"Ferdinand Hodler","Study of self-portrait",1916
Swiss,"Ferdinand Hodler","The Dents Blanches in ChampÃ©ry at the morning sun",1916
Swiss,"Ferdinand Hodler","Dents du Midi in Clouds",1917
Swiss,"Ferdinand Hodler","Lake Geneva from the Caux",1917
Swiss,"Ferdinand Hodler","Landscape at Caux with increasing clouds",1917
Swiss,"Ferdinand Hodler","Rising mist over the Savoy Alps",1917
Swiss,"Ferdinand Hodler","Sunset on Lake Geneva from the Caux",1917
Swiss,"Ferdinand Hodler","The Grammont in the morning sun",1917
Swiss,"Ferdinand Hodler","Tree in the workshop garden ",1917
Swiss,"Ferdinand Hodler","Lake Geneva with Mont Blanc at dawn",1918
Swiss,"Ferdinand Hodler","Lake Geneva with Mont Blanc at dawn",1918
Swiss,"Ferdinand Hodler","Lake Geneva with Mont Blanc at dawn",1918
Swiss,"Ferdinand Hodler","Lake Geneva with Mont Blanc before sunrise",1918
Swiss,"Ferdinand Hodler","Lake Geneva with Mont Blanc in the morning light",1918
Swiss,"Ferdinand Hodler","Lake Geneva with Mont Blanc in the morning light",1918
Swiss,"Fritz Glarner","Relational Painting, Tondo #1",1944
Swiss,"Fritz Glarner","Painting (white)",1945
Swiss,"Fritz Glarner","Relational Painting #9",1946
Swiss,"Fritz Glarner","Relational painting, Tondo #4",1946
Swiss,"Fritz Glarner","Relational Painting",1951
Swiss,"Fritz Glarner","Relational Painting #55",1951
Swiss,"Fritz Glarner","Relational Painting",1951
Swiss,"Fritz Glarner","Relational Painting, Tondo #49",1952
Swiss,"Fritz Glarner","Relational Painting #65",1953
Swiss,"Fritz Glarner","Relational Painting #64",1953
Swiss,"Fritz Glarner","Relational Painting #73",1954
Swiss,"Fritz Glarner","Relational Painting, Tondo #36",1955
Swiss,"Fritz Glarner","Relational Painting, Tondo #40",1956
Swiss,"Gerard Schneider",Composition,1948
Swiss,"Gerard Schneider","Opus 22 B",1953
Swiss,"Gerard Schneider",82C,1958
Swiss,"Gerard Schneider",Untitled,1963
Swiss,"Gerard Schneider","Untitled from 'PoÃ¨mes d'Eugenio Montale', Milan",1964
Swiss,"Gerard Schneider","Opus 21H",1965
Swiss,"Gerard Schneider","Opus 110",1968
Swiss,"Gerard Schneider",Untitled,1968
Swiss,"Gerard Schneider","Opus 79",1969
Swiss,"Gerard Schneider",Composition,1970
Swiss,"Gerard Schneider",Untitled,1970
Swiss,"Gerard Schneider","Abstract Composition",1971
Swiss,"Gerard Schneider",Untitled,1973
Swiss,"Gerard Schneider","93 K",1974
Swiss,"Gerard Schneider","Abstract Composition",1974
Swiss,"Gerard Schneider","Composition Ã  fond vert",1975
Swiss,"Gerard Schneider",Untitled,1986
Swiss,"Gottfried Honegger",EinschlÃ¼sse,1955
Swiss,"Gottfried Honegger",Composition,1959
Swiss,"Gottfried Honegger",Onata,1959
Swiss,"Gottfried Honegger","Bise Autage",1965
Swiss,"Gottfried Honegger","Bise Autage",1966
Swiss,"Gottfried Honegger","Bise Autage",1967
Swiss,"Gottfried Honegger","P. 449",1967
Swiss,"Gottfried Honegger","Tableau Relief P. 517",1968
Swiss,"Gottfried Honegger",D-562,1969
Swiss,"Gottfried Honegger","Ohne Titel",1969
Swiss,"Gottfried Honegger","Tableau P-538 de secours",1969
Swiss,"Gottfried Honegger","Tableau-Relief P 731",1974
Swiss,"Gottfried Honegger","P. 726",1977
Swiss,"Gottfried Honegger","Ã‰tude A-22",1979
Swiss,"Gottfried Honegger","Monoform 13",1985
Swiss,"Gottfried Honegger","Komposition Z.972",1988
Swiss,"Gottfried Honegger","Komposition Z.972",1988
Swiss,"Gottfried Honegger","Ã‰tude A-53",1989
Swiss,"Gottfried Honegger",P-1141,1993
Swiss,"Gottfried Honegger","P 1210, Halbkreis",1994
Swiss,"Gustave Buchet","Portrait de Charles Chinet",1917
Swiss,"Gustave Buchet","Composition with a Vase",1918
Swiss,"Gustave Buchet","Glass and Carafe",1919
Swiss,"Gustave Buchet","Composition with a Vase from Vieux-Strasbourg",1921
Swiss,"Gustave Buchet","Composition avec 7 tubes",1925
Swiss,"Gustave Buchet",Composition,1926
Swiss,"Gustave Buchet",Futorismo,1927
Swiss,"Gustave Buchet","Landschaft mit HÃ¤usern",1928
Swiss,"Gustave Buchet","Nu et composition",1929
Swiss,"Gustave Buchet",Frauenakt,1930
Swiss,"Gustave Buchet",Frauenakt,1930
Swiss,"Gustave Buchet","Nude seen from back",1930
Swiss,"Gustave Buchet","Three Women",1930
Swiss,"Gustave Buchet","Nature morte avec des livres",1941
Swiss,"Gustave Buchet",Marine,1951
Swiss,"Gustave Buchet","La Tribune",1952
Swiss,"Gustave Buchet",Torse,1953
Swiss,"Gustave Buchet",Hafenstadt,1955
Swiss,"Gustave Buchet","CrÃ©puscule sur le canal",1957
Swiss,"Gustave Buchet","Still Life with Books and Vase",1959
Swiss,"Gustave Buchet","La raffinerie de pÃ©trole",1961
Swiss,"Gustave Buchet","Two female nudes",1961
Swiss,"Hans Hinterreiter","Studie 112",1932
Swiss,"Hans Hinterreiter","Studie 130",1933
Swiss,"Hans Hinterreiter","ME 25 B",1935
Swiss,"Hans Hinterreiter","Studie 406",1937
Swiss,"Hans Hinterreiter","Sun Flames",1937
Swiss,"Hans Hinterreiter","ME 368",1940
Swiss,"Hans Hinterreiter","ME 375",1940
Swiss,"Hans Hinterreiter","ME 438",1940
Swiss,"Hans Hinterreiter","ME 416",1941
Swiss,"Hans Hinterreiter",Untitled,1941
Swiss,"Hans Hinterreiter","Studie 390",1941
Swiss,"Hans Hinterreiter","Studie 445",1941
Swiss,"Hans Hinterreiter","Study 225A",1949
Swiss,"Hans Hinterreiter","Studie 247A",1950
Swiss,"Hans Hinterreiter","Studie 248A",1950
Swiss,"Hans Hinterreiter","OP 11",1951
Swiss,"Hans Hinterreiter","Opus 4",1951
Swiss,"Hans Hinterreiter","Opus 5",1951
Swiss,"Hans Hinterreiter","Opus 29",1951
Swiss,"Hans Hinterreiter","Opus 33",1951
Swiss,"Hans Hinterreiter","Studie zu Opus 39",1951
Swiss,"Hans Hinterreiter","Studie zu SWF 44",1951
Swiss,"Hans Hinterreiter","Untitled Composition 275",1953
Swiss,"Hans Hinterreiter","No. 258",1957
Swiss,"Hans Hinterreiter","No. 260",1957
Swiss,"Hans Hinterreiter","Studie 303",1957
Swiss,"Hans Hinterreiter","Studie H.H.305",1957
Swiss,"Hans Hinterreiter","Opus 48",1958
Swiss,"Hans Hinterreiter","Opus 52",1958
Swiss,"Hans Hinterreiter","Opus 83",1958
