Country,Artist_Name,Artwork_Name,Year
Italian,"Amedeo Modigliani","Beatrice Hastings Leaning on Her Elbow",1914
Italian,"Amedeo Modigliani","Madame Pompadour",1914
Italian,"Amedeo Modigliani","Portrait of Diego Rivera",1914
Italian,"Amedeo Modigliani","Portrait of Diego Rivera",1914
Italian,"Amedeo Modigliani","Portrait of Frank Burty Haviland",1914
Italian,"Amedeo Modigliani","Portrait of Frank Haviland Burty",1914
Italian,"Amedeo Modigliani","Rose Caryatid (Audace) ",1914
Italian,"Amedeo Modigliani","A Head",1915
Italian,"Amedeo Modigliani",Alice,1915
Italian,"Amedeo Modigliani","Andre Rouveyre",1915
Italian,"Amedeo Modigliani",Antonia,1915
Italian,"Amedeo Modigliani","Beatrice Hastings",1915
Italian,"Amedeo Modigliani","Beatrice Hastings",1915
Italian,"Amedeo Modigliani","Beatrice Hastings, Seated",1915
Italian,"Amedeo Modigliani","Bride and Groom (The Couple), ",1915
Italian,"Amedeo Modigliani","Fat Child",1915
Italian,"Amedeo Modigliani","Head of Red-haired Woman",1915
Italian,"Amedeo Modigliani","Leon Indenbaum",1915
Italian,"Amedeo Modigliani","Little Louise",1915
Italian,"Amedeo Modigliani","Madame Othon Friesz, La Marseillaise",1915
Italian,"Amedeo Modigliani","Man's Head (Portrait of a Poet), ",1915
Italian,"Amedeo Modigliani","Nude Bust",1915
Italian,"Amedeo Modigliani","Paul Guillaume ",1915
Italian,"Amedeo Modigliani","Pierre Reverdy, ",1915
Italian,"Amedeo Modigliani","Pierrot (Self Portrait as Pierrot)",1915
Italian,"Amedeo Modigliani","Portrait of a Man with Hat (Jose Pacheco ), ",1915
Italian,"Amedeo Modigliani","Portrait of a Woman",1915
Italian,"Amedeo Modigliani","Portrait of a Woman, ",1915
Italian,"Amedeo Modigliani","Portrait of a Young Girl (Louise)",1915
Italian,"Amedeo Modigliani","Portrait of Beatrice Hastings",1915
Italian,"Amedeo Modigliani","Portrait of Beatrice Hastings",1915
Italian,"Amedeo Modigliani","Portrait of Beatrice Hastings before a door",1915
