"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Sikkim",3,1989,2,25,"KABI TINGDA BL",73.37,58.05,"General",4240,538,3,1,"Male","SSP",1806,"HANGU TSHERING BHUTIA",17.29,"KALZANG GYATSO","INC","M",NA
"Sikkim",3,1989,2,26,"RAKDONG TENTEK BL",72.76,65.74,"General",5540,1420,3,1,"Male","SSP",2650,"PHUCHUNG BHUTIA",35.23,"RINZING TONGDEN","RIS","M",NA
"Sikkim",3,1989,2,27,"MARTAM BL",73.75,49.37,"General",5405,850,6,1,"Male","SSP",1968,"CHAMLA TSHERING",21.32,"SAMTEN TSHERING","INC","M",NA
"Sikkim",3,1989,2,28,"RUMTEK BL",72.29,65.29,"General",6623,1749,3,1,"Male","SSP",3126,"O. T. BHUTIA",36.53,"SONAM PINTSO WANGDI","INC","M",NA
"Sikkim",3,1989,2,29,"ASSAM-LINGJEY BL",78.14,61.72,"General",4891,1175,3,1,"Male","SSP",2359,"SONAM DUPDEN LEPCHA",30.74,"SHERAB PALDEN","INC","M",NA
"Sikkim",3,1989,2,30,"RANKA BL",73.27,61.81,"General",6423,1265,3,1,"Male","SSP",2909,"DORJEE TSHERING",26.88,"SONAM TSH. LEPCHA","INC","M",NA
"Sikkim",3,1989,2,31,"GANGTOK",66.47,56.4,"General",9109,921,4,1,"Male","SSP",3415,"MANITA PRADHAN",15.21,"DILLI PRASAD DHUNGEL","INC","M",NA
"Sikkim",3,1989,2,32,"SANGHA",45.8,54.72,"General",3216,384,6,1,"Male","SSP",806,"NANJHA GYALTSEN",26.07,"BAZING","IND","M",NA
"Sikkim",4,1994,2,1,"YOKSAM",79.79,40.71,"General",6868,145,4,1,"Male","IND",2231,"ASHOK KUMAR SUBBA",2.65,"SANCHAMAN SUBBA","INC","M",NA
"Sikkim",4,1994,2,2,"TASHIDING",80.63,36.04,"ST",5658,132,7,1,"Male","SSP",1644,"THUTOP BHUTIA",2.89,"RINZING WANGYAL KAZI","SDF","M",NA
"Sikkim",4,1994,2,3,"GEYZING",80.52,51.27,"General",7008,1481,6,1,"Male","SDF",2893,"DAL BAHADUR GURUNG",26.24,"DAL BAHADUR KARKI","SSP","M",NA
"Sikkim",4,1994,2,4,"DENTAM",84,40.84,"General",6393,349,4,1,"Male","SDF",2193,"CHAKRA BAHADUR SUBBA",6.5,"PADAM LAL GURUNG","SSP","M",NA
"Sikkim",4,1994,2,5,"BARMIOK",82.13,43.49,"General",5619,455,6,1,"Male","SDF",2007,"TULSHI PD. PRADHAN",9.86,"BIRENDRA SUBBA","SSP","M",NA
"Sikkim",4,1994,2,6,"RINCHENPONG",76.79,60.39,"ST",6859,1725,5,1,"Male","SDF",3181,"PHUR TSH. LEPCHA",32.75,"PHURBA SHERPA","SSP","M",NA
"Sikkim",4,1994,2,7,"CHAKUNG",82.39,59.48,"General",6881,1606,4,1,"Male","SDF",3372,"PREM SINGH TAMANG",28.33,"TIKA GURUNG","SSP","M",NA
"Sikkim",4,1994,2,8,"SOREONG",81.48,51.83,"General",7792,405,4,1,"Male","SSP",3291,"NAR BAHADUR BHANDARI",6.38,"MAN BAHADUR SUBBA","SDF","M",NA
"Sikkim",4,1994,2,9,"DARAMDIN",82.59,62.3,"General",7448,1810,5,1,"Male","SDF",3832,"RAN BAHADUR SUBBA",29.43,"PADAM BAHADUR GURUNG","SSP","M",NA
"Sikkim",4,1994,2,10,"JORTHANG-NAYABAZAR",81.81,59,"General",8619,1641,5,1,"Male","SDF",4160,"BHOJ RAJ RAI",23.27,"DIL KUMARI BHANDARI","SSP","F",NA
"Sikkim",4,1994,2,11,"RALONG",84.23,45.73,"ST",5237,882,5,1,"Male","SDF",2017,"DORJEE DAZOM BHUTIA",20,"UGEN TASHI BHUTIA","SSP","M",NA
"Sikkim",4,1994,2,12,"WAK",80.83,53.02,"General",5369,832,5,1,"Male","SDF",2301,"KEDAR NATH RAI",19.17,"BEDU SINGH PANTH","SSP","M",NA
"Sikkim",4,1994,2,13,"DAMTHANG",78.76,70.27,"General",7054,2441,4,1,"Male","SDF",3904,"PAWAN KUMAR CHAMLING",43.93,"KUMAR SUBBA","SSP","M",NA
"Sikkim",4,1994,2,14,"MELLI",82.94,52.63,"General",7120,955,6,1,"Male","SDF",3108,"GIRISH CHANDRA RAI",16.17,"MANITA PRADHAN","SSP","F",NA
"Sikkim",4,1994,2,15,"RATEYPANI - WEST PENDAM",80.01,55.64,"SC",7658,1223,7,1,"Male","SDF",3409,"AITA SINGH KAMI",19.96,"MADAN KUMAR CINTURY","SSP","M",NA
"Sikkim",4,1994,2,16,"TEMI-TARKU",75.49,57.2,"General",7580,1125,5,1,"Male","SDF",3273,"GARJAMAN GURUNG",19.66,"INDRA BAHADUR RAI","SSP","M",NA
"Sikkim",4,1994,2,17,"CENTRAL PENDAM-EAST PENDAM",78.85,35.85,"General",9593,182,8,1,"Male","SDF",2712,"DILLI PD. KHAREL",2.41,"SANG DORJEE TAMANG","SSP","M",NA
"Sikkim",4,1994,2,18,"RHENOCK",81.78,46.52,"General",6140,691,5,1,"Male","SSP",2336,"KHARA NANDA UPRETI",13.76,"BIRAJ ADHIKARI","SDF","M",NA
"Sikkim",4,1994,2,19,"REGU",82.71,49.16,"General",6442,184,6,1,"Male","SDF",2619,"KARNA BDR. CHAMLING",3.45,"KRISHNA BDR. RAI","SSP","M",NA
"Sikkim",4,1994,2,20,"PATHING",81.38,43.4,"ST",7432,777,8,1,"Male","SSP",2625,"RAM LEPCHA",12.85,"SONAM DORJEE","SDF","M",NA
"Sikkim",4,1994,2,21,"LOOSING PACHEKHANI",81.34,31.3,"General",5880,12,6,1,"Male","SDF",1497,"DIL BDR. THAPA",0.25,"JAI KR. BHANDARI","SSP","M",NA
"Sikkim",4,1994,2,22,"KHAMDONG",79.44,52.21,"SC",7860,1096,7,1,"Male","SDF",3260,"GOPAL LAMICHANEY",17.55,"GANJU THATAL","SSP","M",NA
"Sikkim",4,1994,2,23,"DJONGU",80.74,40.32,"ST",4761,47,4,1,"Male","INC",1550,"SONAM GHYODA LEPCHA",1.22,"SONAM DORJEE LEPCHA","SSP","M",NA
"Sikkim",4,1994,2,24,"LACHEN MANGSHILA",79.37,45.42,"ST",6424,896,3,1,"Male","SDF",2316,"HISHEY LACHUNGPA",17.57,"TSETEN LEPCHA","INC","M",NA
"Sikkim",4,1994,2,25,"KABI TINGDA",74.67,39.05,"ST",5330,55,4,1,"Male","SDF",1554,"THENLAY TSERING BHUTIA",1.38,"T. LACHUNGPA","INC","M",NA
