"State_name","Year","PC_no","PC_name","PC_type","Electors"
"Gujarat",1977,8,"BHAVNAGAR","GEN",509755
"Gujarat",1977,9,"DHANDHUKA","SC",549416
"Gujarat",1977,10,"AHMEDABAD","GEN",573286
"Gujarat",1977,11,"GANDHINAGAR","GEN",619720
"Gujarat",1977,12,"MEHSANA","GEN",596154
"Gujarat",1977,13,"PATAN","SC",573367
"Gujarat",1977,14,"BANASKANTHA","GEN",505258
"Gujarat",1977,15,"SABARKANTHA","GEN",543790
"Gujarat",1977,16,"KAPADVANJ","GEN",561342
"Gujarat",1977,17,"DOHAD","ST",508980
"Gujarat",1977,18,"GODHRA","GEN",517416
"Gujarat",1977,19,"KAIRA","GEN",573138
"Gujarat",1977,20,"ANAND","GEN",564294
"Gujarat",1977,21,"CHHOTA UDAIPUR","ST",533507
"Gujarat",1977,22,"BARODA","GEN",595724
"Gujarat",1977,23,"BROACH","GEN",544523
"Gujarat",1977,24,"SURAT","GEN",582963
"Gujarat",1977,25,"MANDVI","ST",541832
"Gujarat",1977,26,"BULSAR","ST",556415
"Haryana",1977,1,"AMBALA","SC",521047
"Haryana",1977,2,"KURUKSHETRA","GEN",538852
"Haryana",1977,3,"KARNAL","GEN",556203
"Haryana",1977,4,"SONEPAT","GEN",597668
"Haryana",1977,5,"ROHTAK","GEN",577990
"Haryana",1977,6,"FARIDABAD","GEN",601224
"Haryana",1977,7,"MAHENDRAGARH","GEN",652913
"Haryana",1977,8,"BHIWANI","GEN",590889
"Haryana",1977,9,"HISSAR","GEN",553756
"Haryana",1977,10,"SIRSA","SC",576112
"Himachal_Pradesh",1977,1,"SIMLA","SC",465720
"Himachal_Pradesh",1977,2,"MANDI","GEN",493450
"Himachal_Pradesh",1977,3,"KANGRA","GEN",477075
"Himachal_Pradesh",1977,4,"HAMIRPUR","GEN",524805
"Jammu_&_Kashmir",1977,1,"BARAMULLA","GEN",453765
"Jammu_&_Kashmir",1977,2,"SRINAGAR","GEN",461965
"Jammu_&_Kashmir",1977,3,"ANANTNAG","GEN",471302
"Jammu_&_Kashmir",1977,4,"LADAKH","GEN",64706
"Jammu_&_Kashmir",1977,5,"UDHAMPUR","GEN",504677
"Jammu_&_Kashmir",1977,6,"JAMMU","GEN",601007
"Karnataka",1977,1,"BIDAR","SC",606711
"Karnataka",1977,2,"GULBARGA","GEN",629721
"Karnataka",1977,3,"RAICHUR","GEN",599904
"Karnataka",1977,4,"KOPPAL","GEN",613378
"Karnataka",1977,5,"BELLARY","GEN",593687
"Karnataka",1977,6,"DAVANGERE","GEN",613519
"Karnataka",1977,7,"CHITRADURGA","GEN",619838
"Karnataka",1977,8,"TUMKUR","GEN",603974
"Karnataka",1977,9,"CHIKBALLAPUR","GEN",627230
"Karnataka",1977,10,"KOLAR","SC",594814
"Karnataka",1977,11,"KANAKAPURA","GEN",673583
"Karnataka",1977,12,"BANGALORE NORTH","GEN",622416
"Karnataka",1977,13,"BANGALORE SOUTH","GEN",664246
"Karnataka",1977,14,"MANDYA","GEN",604439
"Karnataka",1977,15,"CHAMARAJANAGAR","SC",606937
"Karnataka",1977,16,"MYSORE","GEN",596468
"Karnataka",1977,17,"MANGALORE","GEN",555815
"Karnataka",1977,18,"UDUPI","GEN",527780
"Karnataka",1977,19,"HASSAN","GEN",619773
"Karnataka",1977,20,"CHIKMAGALUR","GEN",534676
"Karnataka",1977,21,"SHIMOGA","GEN",559699
"Karnataka",1977,22,"KANARA","GEN",583855
"Karnataka",1977,23,"DHARWAD SOUTH","GEN",575791
"Karnataka",1977,24,"DHARWAD NORTH","GEN",535385
"Karnataka",1977,25,"BELGAUM","GEN",629378
"Karnataka",1977,26,"CHIKKODI","SC",571003
"Karnataka",1977,27,"BAGALKOT","GEN",626234
"Karnataka",1977,28,"BIJAPUR","GEN",576941
"Kerala",1977,1,"KASARAGOD","GEN",578474
"Kerala",1977,2,"CANNANORE","GEN",553360
"Kerala",1977,3,"BADAGARA","GEN",611107
"Kerala",1977,4,"CALICUT","GEN",559054
"Kerala",1977,5,"MANJERI","GEN",569228
"Kerala",1977,6,"PONNANI","GEN",573502
"Kerala",1977,7,"PALGHAT","GEN",589253
"Kerala",1977,8,"OTTAPALAM","SC",574543
"Kerala",1977,9,"TRICHUR","GEN",549781
"Kerala",1977,10,"MUKUNDAPURAM","GEN",562082
"Kerala",1977,11,"ERNAKULAM","GEN",582804
"Kerala",1977,12,"MUVATTUPUZHA","GEN",560833
"Kerala",1977,13,"KOTTAYAM","GEN",575946
"Kerala",1977,14,"IDUKKI","GEN",578434
"Kerala",1977,15,"ALLEPPEY","GEN",579976
"Kerala",1977,16,"MAVELIKARA","GEN",569041
"Kerala",1977,17,"ADOOR","SC",525154
"Kerala",1977,18,"QUILON","GEN",582742
"Kerala",1977,19,"CHIRAYINKIL","GEN",564054
"Kerala",1977,20,"TRIVANDRUM","GEN",621533
"Lakshadweep",1977,1,"LAKSHADWEEP","ST",9471
"Madhya_Pradesh",1977,1,"MORENA","SC",588278
"Madhya_Pradesh",1977,2,"BHIND","GEN",649212
"Madhya_Pradesh",1977,3,"GWALIOR","GEN",587078
"Madhya_Pradesh",1977,4,"GUNA","GEN",634123
"Madhya_Pradesh",1977,5,"SAGAR","SC",539534
"Madhya_Pradesh",1977,6,"KHAJURAHO","GEN",666008
"Madhya_Pradesh",1977,7,"DAMOH","GEN",624578
"Madhya_Pradesh",1977,8,"SATNA","GEN",593300
"Madhya_Pradesh",1977,9,"REWA","GEN",659111
"Madhya_Pradesh",1977,10,"SIDHI","GEN",590957
"Madhya_Pradesh",1977,11,"SHAHDOL","ST",580106
"Madhya_Pradesh",1977,12,"SURGUJA","ST",549984
"Madhya_Pradesh",1977,13,"RAIGARH","ST",534616
"Madhya_Pradesh",1977,14,"JANJGIR","GEN",581342
"Madhya_Pradesh",1977,15,"BILASPUR","GEN",546085
"Madhya_Pradesh",1977,16,"SARANGARH","SC",628243
"Madhya_Pradesh",1977,17,"RAIPUR","GEN",519086
"Madhya_Pradesh",1977,18,"MAHASAMUND","GEN",567454
"Madhya_Pradesh",1977,19,"KANKER","ST",546877
"Madhya_Pradesh",1977,20,"BASTAR","ST",495505
"Madhya_Pradesh",1977,21,"DURG","GEN",602735
"Madhya_Pradesh",1977,22,"RAJNANDGAON","GEN",539946
"Madhya_Pradesh",1977,23,"BALAGHAT","GEN",546723
"Madhya_Pradesh",1977,24,"MANDLA","ST",497295
"Madhya_Pradesh",1977,25,"JABALPUR","GEN",587198
"Madhya_Pradesh",1977,26,"SEONI","GEN",552085
"Madhya_Pradesh",1977,27,"CHHINDWARA","GEN",514364
"Madhya_Pradesh",1977,28,"BETUL","GEN",504032
"Madhya_Pradesh",1977,29,"HOSHANGABAD","GEN",561979
"Madhya_Pradesh",1977,30,"BHOPAL","GEN",616993
"Madhya_Pradesh",1977,31,"VIDISHA","GEN",587424
"Madhya_Pradesh",1977,32,"RAJGARH","GEN",577412
"Madhya_Pradesh",1977,33,"SHAJAPUR","SC",580748
"Madhya_Pradesh",1977,34,"KHANDWA","GEN",524670
"Madhya_Pradesh",1977,35,"KHARGONE","GEN",537398
"Madhya_Pradesh",1977,36,"DHAR","ST",542947
"Madhya_Pradesh",1977,37,"INDORE","GEN",560665
"Madhya_Pradesh",1977,38,"UJJAIN","SC",550046
"Madhya_Pradesh",1977,39,"JHABUA","ST",518465
"Madhya_Pradesh",1977,40,"MANDSAUR","GEN",598330
"Maharashtra",1977,1,"RAJAPUR","GEN",536761
"Maharashtra",1977,2,"RATNAGIRI","GEN",548334
"Maharashtra",1977,3,"KOLABA","GEN",587580
"Maharashtra",1977,4,"BOMBAY SOUTH","GEN",685196
"Maharashtra",1977,5,"BOMBAY SOUTH CENTRAL","GEN",655937
"Maharashtra",1977,6,"BOMBAY NORTH CENTRAL","GEN",677049
"Maharashtra",1977,7,"BOMBAY NORTH EAST","GEN",697754
"Maharashtra",1977,8,"BOMBAY NORTH WEST","GEN",643901
"Maharashtra",1977,9,"BOMBAY NORTH","GEN",659985
"Maharashtra",1977,10,"THANE","GEN",722136
"Maharashtra",1977,11,"DAHANU","ST",629624
"Maharashtra",1977,12,"NASHIK","GEN",611491
"Maharashtra",1977,13,"MALEGAON","ST",553698
"Maharashtra",1977,14,"DHULIA","GEN",552925
"Maharashtra",1977,15,"NANDURBAR","ST",520515
"Maharashtra",1977,16,"ERANDOL","GEN",597821
"Maharashtra",1977,17,"JALGAON","GEN",589742
"Maharashtra",1977,18,"BULDHANA","SC",580389
"Maharashtra",1977,19,"AKOLA","GEN",589719
"Maharashtra",1977,20,"WASHIM","GEN",537856
"Maharashtra",1977,21,"AMRAVATI","GEN",581266
"Maharashtra",1977,22,"RAMTEK","GEN",580036
"Maharashtra",1977,23,"NAGPUR","GEN",608981
"Maharashtra",1977,24,"BHANDARA","GEN",607535
"Maharashtra",1977,25,"CHIMUR","GEN",631759
"Maharashtra",1977,26,"CHANDRAPUR","GEN",594026
"Maharashtra",1977,27,"WARDHA","GEN",608615
"Maharashtra",1977,28,"YEOTMAL","GEN",574977
"Maharashtra",1977,29,"HINGOLI","GEN",596387
"Maharashtra",1977,30,"NANDED","GEN",649735
"Maharashtra",1977,31,"PARBHANI","GEN",574877
"Maharashtra",1977,32,"JALNA","GEN",615197
"Maharashtra",1977,33,"AURANGABAD","GEN",656996
"Maharashtra",1977,34,"BEED","GEN",698692
"Maharashtra",1977,35,"LATUR","GEN",605229
"Maharashtra",1977,36,"OSMANABAD","SC",566631
"Maharashtra",1977,37,"SOLAPUR","GEN",525311
"Maharashtra",1977,38,"PANDHARPUR","SC",618058
"Maharashtra",1977,39,"AHMEDNAGAR","GEN",575389
"Maharashtra",1977,40,"KOPARGAON","GEN",510732
"Maharashtra",1977,41,"KHED","GEN",553342
"Maharashtra",1977,42,"PUNE","GEN",606601
"Maharashtra",1977,43,"BARAMATI","GEN",632214
"Maharashtra",1977,44,"SATARA","GEN",580157
"Maharashtra",1977,45,"KARAD","GEN",629569
"Maharashtra",1977,46,"SANGLI","GEN",569335
"Maharashtra",1977,47,"ICHALKARANJI","GEN",575336
"Maharashtra",1977,48,"KOLHAPUR","GEN",551595
"Manipur",1977,1,"INNER MANIPUR","GEN",407918
"Manipur",1977,2,"OUTER MANIPUR","ST",380305
"Meghalaya",1977,1,"SHILLONG","GEN",341910
"Meghalaya",1977,2,"TURA","GEN",88416
"Mizoram",1977,1,"MIZORAM","GEN",204480
"Nagaland",1977,1,"NAGALAND","GEN",473257
"Odisha",1977,1,"MAYURBHANJ","ST",557848
"Odisha",1977,2,"BALASORE","GEN",615737
"Odisha",1977,3,"BHADRAK","SC",614684
"Odisha",1977,4,"JAJPUR","SC",611181
"Odisha",1977,5,"KENDRAPARA","GEN",629067
"Odisha",1977,6,"CUTTACK","GEN",623921
"Odisha",1977,7,"JAGATSINGHPUR","GEN",654214
"Odisha",1977,8,"PURI","GEN",624267
"Odisha",1977,9,"BHUBANESWAR","GEN",609164
"Odisha",1977,10,"ASKA","GEN",658693
"Odisha",1977,11,"BERHAMPUR","GEN",607072
"Odisha",1977,12,"KORAPUT","ST",581428
"Odisha",1977,13,"NOWRANGPUR","ST",522394
"Odisha",1977,14,"KALAHANDI","GEN",542033
"Odisha",1977,15,"PHULBANI","SC",633850
"Odisha",1977,16,"BOLANGIR","GEN",572122
"Odisha",1977,17,"SAMBALPUR","GEN",660200
"Odisha",1977,18,"DEOGARH","GEN",611756
"Odisha",1977,19,"DHENKANAL","GEN",590280
"Odisha",1977,20,"SUNDARGARH","ST",564294
"Odisha",1977,21,"KEONJHAR","ST",561230
"Puducherry",1977,1,"PONDICHERRY","GEN",298192
"Punjab",1977,1,"GURDASPUR","GEN",563497
"Punjab",1977,2,"AMRITSAR","GEN",674907
"Punjab",1977,3,"TARN TARAN","GEN",640514
"Punjab",1977,4,"JULLUNDUR","GEN",592262
"Punjab",1977,5,"PHILLAUR","SC",649304
"Punjab",1977,6,"HOSHIARPUR","GEN",626330
"Punjab",1977,7,"ROPAR","SC",637090
"Punjab",1977,8,"PATIALA","GEN",606187
"Punjab",1977,9,"LUDHIANA","GEN",665954
"Punjab",1977,10,"SANGRUR","GEN",622238
"Punjab",1977,11,"BHATINDA","SC",607613
"Punjab",1977,12,"FARIDKOT","GEN",646094
"Punjab",1977,13,"FEROZEPUR","GEN",631895
"Rajasthan",1977,1,"GANGANAGAR","SC",604428
"Rajasthan",1977,2,"BIKANER","GEN",675406
"Rajasthan",1977,3,"CHURU","GEN",621315
"Rajasthan",1977,4,"JHUNJHUNU","GEN",681587
"Rajasthan",1977,5,"SIKAR","GEN",675153
"Rajasthan",1977,6,"JAIPUR","GEN",610124
"Rajasthan",1977,7,"DAUSA","GEN",622623
"Rajasthan",1977,8,"ALWAR","GEN",570990
"Rajasthan",1977,9,"BHARATPUR","GEN",571485
"Rajasthan",1977,10,"BAYANA","SC",595518
"Rajasthan",1977,11,"SAWAI MADHOPUR","ST",628738
"Rajasthan",1977,12,"AJMER","GEN",577838
"Rajasthan",1977,13,"TONK","SC",605402
"Rajasthan",1977,14,"KOTA","GEN",549045
"Rajasthan",1977,15,"JHALAWAR","GEN",549344
"Rajasthan",1977,16,"BANSWARA","ST",537126
"Rajasthan",1977,17,"SALUMBER","ST",537118
"Rajasthan",1977,18,"UDAIPUR","GEN",643622
"Rajasthan",1977,19,"CHITTORGARH","GEN",601379
"Rajasthan",1977,20,"BHILWARA","GEN",636244
"Rajasthan",1977,21,"PALI","GEN",608370
"Rajasthan",1977,22,"JALORE","SC",648497
"Rajasthan",1977,23,"BARMER","GEN",638287
"Rajasthan",1977,24,"JODHPUR","GEN",610912
"Rajasthan",1977,25,"NAGAUR","GEN",639881
"Sikkim",1977,1,"SIKKIM","GEN",24023
"Tamil_Nadu",1977,1,"MADRAS NORTH","GEN",852627
"Tamil_Nadu",1977,2,"MADRAS CENTRAL","GEN",860316
"Tamil_Nadu",1977,3,"MADRAS SOUTH","GEN",818878
"Tamil_Nadu",1977,4,"SRIPERUMBUDUR","SC",695900
"Tamil_Nadu",1977,5,"CHENGALPATTU","GEN",630334
"Tamil_Nadu",1977,6,"ARAKKONAM","GEN",667308
"Tamil_Nadu",1977,7,"VELLORE","GEN",659939
"Tamil_Nadu",1977,8,"TIRUPPATTUR","GEN",656520
"Tamil_Nadu",1977,9,"WANDIWASH","GEN",685987
"Tamil_Nadu",1977,10,"TINDIVANAM","GEN",649592
"Tamil_Nadu",1977,11,"CUDDALORE","GEN",644882
"Tamil_Nadu",1977,12,"CHIDAMBARAM","SC",663634
"Tamil_Nadu",1977,13,"DHARMAPURI","GEN",631245
"Tamil_Nadu",1977,14,"KRISHNAGIRI","GEN",583179
"Tamil_Nadu",1977,15,"RASIPURAM","SC",716448
"Tamil_Nadu",1977,16,"SALEM","GEN",677947
"Tamil_Nadu",1977,17,"TIRUCHENGODE","GEN",826331
"Tamil_Nadu",1977,18,"NILGIRIS","GEN",695566
"Tamil_Nadu",1977,19,"GOBICHETTIPALAYAM","GEN",648924
"Tamil_Nadu",1977,20,"COIMBATORE","GEN",743258
"Tamil_Nadu",1977,21,"POLLACHI","SC",670445
"Tamil_Nadu",1977,22,"PALANI","GEN",738018
"Tamil_Nadu",1977,23,"DINDIGUL","GEN",721154
"Tamil_Nadu",1977,24,"MADURAI","GEN",761202
"Tamil_Nadu",1977,25,"PERIYAKULAM","GEN",693319
"Tamil_Nadu",1977,26,"KARUR","GEN",732872
"Tamil_Nadu",1977,27,"TIRUCHIRAPPALLI","GEN",712644
"Tamil_Nadu",1977,28,"PERAMBALUR","SC",672075
"Tamil_Nadu",1977,29,"MAYILADUTURAI","GEN",647843
"Tamil_Nadu",1977,30,"NAGAPATTINAM","SC",663463
"Tamil_Nadu",1977,31,"THANJAVUR","GEN",633005
"Tamil_Nadu",1977,32,"PUDUKKOTTAI","GEN",700248
"Tamil_Nadu",1977,33,"SIVAGANGA","GEN",710297
"Tamil_Nadu",1977,34,"RAMANATHAPURAM","GEN",693920
"Tamil_Nadu",1977,35,"SIVAKASI","GEN",722380
"Tamil_Nadu",1977,36,"TIRUNELVELI","GEN",672649
"Tamil_Nadu",1977,37,"TENKASI","SC",673825
"Tamil_Nadu",1977,38,"TIRUCHENDUR","GEN",712718
"Tamil_Nadu",1977,39,"NAGERCOIL","GEN",646525
"Tripura",1977,1,"TRIPURA WEST","GEN",430943
"Tripura",1977,2,"TRIPURA EAST","ST",435113
"Uttar_Pradesh",1977,1,"TEHRI GARHWAL","GEN",538207
"Uttar_Pradesh",1977,2,"GARHWAL","GEN",563082
"Uttar_Pradesh",1977,3,"ALMORA","GEN",571452
"Uttar_Pradesh",1977,4,"NAINITAL","GEN",540445
"Uttar_Pradesh",1977,5,"BIJNOR","SC",594498
"Uttar_Pradesh",1977,6,"AMROHA","GEN",575748
"Uttar_Pradesh",1977,7,"MORADABAD","GEN",551951
"Uttar_Pradesh",1977,8,"RAMPUR","GEN",633744
"Uttar_Pradesh",1977,9,"SAMBHAL","GEN",578983
"Uttar_Pradesh",1977,10,"BUDAUN","GEN",602666
"Uttar_Pradesh",1977,11,"AONLA","GEN",580011
"Uttar_Pradesh",1977,12,"BAREILLY","GEN",563569
"Uttar_Pradesh",1977,13,"PILIBHIT","GEN",593586
"Uttar_Pradesh",1977,14,"SHAHJAHANPUR","GEN",639675
"Uttar_Pradesh",1977,15,"KHERI","GEN",612725
"Uttar_Pradesh",1977,16,"SHAHABAD","GEN",607261
"Uttar_Pradesh",1977,17,"SITAPUR","GEN",590648
"Uttar_Pradesh",1977,18,"MISRIKH","SC",608431
"Uttar_Pradesh",1977,19,"HARDOI","SC",595289
"Uttar_Pradesh",1977,20,"LUCKNOW","GEN",620406
"Uttar_Pradesh",1977,21,"MOHANLALGANJ","SC",600008
"Uttar_Pradesh",1977,22,"UNNAO","GEN",619501
"Uttar_Pradesh",1977,23,"RAE BARELI","GEN",632817
"Uttar_Pradesh",1977,24,"PRATAPGARH","GEN",630123
"Uttar_Pradesh",1977,25,"AMETHI","GEN",623256
"Uttar_Pradesh",1977,26,"SULTANPUR","GEN",637986
"Uttar_Pradesh",1977,27,"AKBARPUR","SC",626897
"Uttar_Pradesh",1977,28,"FAIZABAD","GEN",614376
"Uttar_Pradesh",1977,29,"BARA BANKI","SC",602833
"Uttar_Pradesh",1977,30,"KAISERGANJ","GEN",641526
"Uttar_Pradesh",1977,31,"BAHRAICH","GEN",653318
"Uttar_Pradesh",1977,32,"BALRAMPUR","GEN",636645
"Uttar_Pradesh",1977,33,"GONDA","GEN",601635
"Uttar_Pradesh",1977,34,"BASTI","SC",639639
"Uttar_Pradesh",1977,35,"DOMARIAGANJ","GEN",657832
"Uttar_Pradesh",1977,36,"KHALILABAD","GEN",641772
"Uttar_Pradesh",1977,37,"BANSGAON","SC",631621
"Uttar_Pradesh",1977,38,"GORAKHPUR","GEN",570532
"Uttar_Pradesh",1977,39,"MAHARAJGANJ","GEN",567992
"Uttar_Pradesh",1977,40,"PADRAUNA","GEN",620038
"Uttar_Pradesh",1977,41,"DEORIA","GEN",662864
"Uttar_Pradesh",1977,42,"SALEMPUR","GEN",674680
"Uttar_Pradesh",1977,43,"BALLIA","GEN",661187
"Uttar_Pradesh",1977,44,"GHOSI","GEN",626672
"Uttar_Pradesh",1977,45,"AZAMGARH","GEN",632994
"Uttar_Pradesh",1977,46,"LALGANJ","SC",666278
"Uttar_Pradesh",1977,47,"MACHHLISHAHR","GEN",633108
"Uttar_Pradesh",1977,48,"JAUNPUR","GEN",616192
"Uttar_Pradesh",1977,49,"SAIDPUR","SC",656237
"Uttar_Pradesh",1977,50,"GHAZIPUR","GEN",639586
"Uttar_Pradesh",1977,51,"CHANDAULI","GEN",604665
"Uttar_Pradesh",1977,52,"VARANASI","GEN",642595
"Uttar_Pradesh",1977,53,"ROBERTSGANJ","SC",637043
"Uttar_Pradesh",1977,54,"MIRZAPUR","GEN",627411
"Uttar_Pradesh",1977,55,"PHULPUR","GEN",609188
"Uttar_Pradesh",1977,56,"ALLAHABAD","GEN",625143
"Uttar_Pradesh",1977,57,"CHAIL","SC",624372
"Uttar_Pradesh",1977,58,"FATEHPUR","GEN",614485
"Uttar_Pradesh",1977,59,"BANDA","GEN",562759
"Uttar_Pradesh",1977,60,"HAMIRPUR","GEN",549096
"Uttar_Pradesh",1977,61,"JHANSI","GEN",633446
"Uttar_Pradesh",1977,62,"JALAUN","SC",602642
"Uttar_Pradesh",1977,63,"GHATAMPUR","SC",607421
"Uttar_Pradesh",1977,64,"BILHAUR","GEN",620424
"Uttar_Pradesh",1977,65,"KANPUR","GEN",657627
"Uttar_Pradesh",1977,66,"ETAWAH","GEN",589325
"Uttar_Pradesh",1977,67,"KANNAUJ","GEN",618335
"Uttar_Pradesh",1977,68,"FARRUKHABAD","GEN",637847
"Uttar_Pradesh",1977,69,"MAINPURI","GEN",603450
"Uttar_Pradesh",1977,70,"JALESAR","GEN",576262
"Uttar_Pradesh",1977,71,"ETAH","GEN",564767
"Uttar_Pradesh",1977,72,"FIROZABAD","SC",611215
"Uttar_Pradesh",1977,73,"AGRA","GEN",566094
"Uttar_Pradesh",1977,74,"MATHURA","GEN",624422
"Uttar_Pradesh",1977,75,"HATHRAS","SC",648461
"Uttar_Pradesh",1977,76,"ALIGARH","GEN",620338
"Uttar_Pradesh",1977,77,"KHURJA","SC",611632
"Uttar_Pradesh",1977,78,"BULANDSHAHR","GEN",629818
"Uttar_Pradesh",1977,79,"HAPUR","GEN",631729
"Uttar_Pradesh",1977,80,"MEERUT","GEN",595444
"Uttar_Pradesh",1977,81,"BAGHPAT","GEN",610712
"Uttar_Pradesh",1977,82,"MUZAFFARNAGAR","GEN",573365
"Uttar_Pradesh",1977,83,"KAIRANA","GEN",570885
"Uttar_Pradesh",1977,84,"SAHARANPUR","GEN",595173
"Uttar_Pradesh",1977,85,"HARDWAR","SC",554184
"West_Bengal",1977,1,"COOCH BEHAR","SC",570556
"West_Bengal",1977,2,"ALIPURDUARS","ST",523297
"West_Bengal",1977,3,"JALPAIGURI","GEN",529606
"West_Bengal",1977,4,"DARJEELING","GEN",624898
"West_Bengal",1977,5,"RAIGANJ","GEN",563672
"West_Bengal",1977,6,"BALURGHAT","SC",557919
"West_Bengal",1977,7,"MALDA","GEN",550001
"West_Bengal",1977,8,"JANGIPUR","GEN",565255
"West_Bengal",1977,9,"MURSHIDABAD","GEN",587057
"West_Bengal",1977,10,"BERHAMPORE","GEN",645013
"West_Bengal",1977,11,"KRISHNAGAR","GEN",534845
"West_Bengal",1977,12,"NABADWIP","SC",635456
"West_Bengal",1977,13,"BARASAT","GEN",609986
"West_Bengal",1977,14,"BASIRHAT","GEN",583782
"West_Bengal",1977,15,"JOYNAGAR","SC",626050
"West_Bengal",1977,16,"MATHURAPUR","SC",601885
"West_Bengal",1977,17,"DIAMOND HARBOUR","GEN",608458
"West_Bengal",1977,18,"JADAVPUR","GEN",624264
"West_Bengal",1977,19,"BARRACKPORE","GEN",650725
"West_Bengal",1977,20,"DUM DUM","GEN",698781
"West_Bengal",1977,21,"CALCUTTA NORTH WEST","GEN",595840
"West_Bengal",1977,22,"CALCUTTA NORTH EAST","GEN",641747
"West_Bengal",1977,23,"CALCUTTA SOUTH","GEN",654202
"West_Bengal",1977,24,"HOWRAH","GEN",669642
"West_Bengal",1977,25,"ULUBERIA","GEN",610328
"West_Bengal",1977,26,"SERAMPORE","GEN",628219
"West_Bengal",1977,27,"HOOGHLY","GEN",560707
"West_Bengal",1977,28,"ARAMBAGH","GEN",580700
"West_Bengal",1977,29,"PANSKURA","GEN",519863
"West_Bengal",1977,30,"TAMLUK","GEN",603246
"West_Bengal",1977,31,"CONTAI","GEN",581866
"West_Bengal",1977,32,"MIDNAPORE","GEN",578798
"West_Bengal",1977,33,"JHARGRAM","ST",575907
"West_Bengal",1977,34,"PURULIA","GEN",582892
"West_Bengal",1977,35,"BANKURA","GEN",603383
"West_Bengal",1977,36,"VISHNUPUR","SC",601160
"West_Bengal",1977,37,"DURGAPUR","SC",677500
"West_Bengal",1977,38,"ASANSOL","GEN",647254
"West_Bengal",1977,39,"BURDWAN","GEN",638853
"West_Bengal",1977,40,"KATWA","GEN",575293
"West_Bengal",1977,41,"BOLPUR","GEN",550289
"West_Bengal",1977,42,"BIRBHUM","SC",553221
"Andaman_&_Nicobar_Islands",1980,1,"ANDAMAN & NICOBAR ISLANDS","GEN",96084
"Andhra_Pradesh",1980,1,"SRIKAKULAM","GEN",647603
"Andhra_Pradesh",1980,2,"PARVATHIPURAM","ST",619702
"Andhra_Pradesh",1980,3,"BOBBILI","GEN",651967
"Andhra_Pradesh",1980,4,"VISAKHAPATNAM","GEN",723703
"Andhra_Pradesh",1980,5,"BHADRACHALAM","ST",669348
"Andhra_Pradesh",1980,6,"ANAKAPALLI","GEN",702428
"Andhra_Pradesh",1980,7,"KAKINADA","GEN",741257
"Andhra_Pradesh",1980,8,"RAJAHMUNDRY","GEN",756814
"Andhra_Pradesh",1980,9,"AMALAPURAM","SC",668727
"Andhra_Pradesh",1980,10,"NARASAPUR","GEN",721681
"Andhra_Pradesh",1980,11,"ELURU","GEN",732089
"Andhra_Pradesh",1980,12,"MACHILIPATNAM","GEN",702268
"Andhra_Pradesh",1980,13,"VIJAYAWADA","GEN",765506
"Andhra_Pradesh",1980,14,"TENALI","GEN",705166
"Andhra_Pradesh",1980,15,"GUNTUR","GEN",841689
"Andhra_Pradesh",1980,16,"BAPATLA","GEN",762427
"Andhra_Pradesh",1980,17,"NARASARAOPET","GEN",820316
"Andhra_Pradesh",1980,18,"ONGOLE","GEN",816274
"Andhra_Pradesh",1980,19,"NELLORE","SC",816504
"Andhra_Pradesh",1980,20,"TIRUPATHI","SC",762941
"Andhra_Pradesh",1980,21,"CHITTOOR","GEN",739000
"Andhra_Pradesh",1980,22,"RAJAMPET","GEN",710540
"Andhra_Pradesh",1980,23,"CUDDAPAH","GEN",774582
"Andhra_Pradesh",1980,24,"HINDUPUR","GEN",713647
"Andhra_Pradesh",1980,25,"ANANTAPUR","GEN",714608
"Andhra_Pradesh",1980,26,"KURNOOL","GEN",679063
"Andhra_Pradesh",1980,27,"NANDYAL","GEN",737527
"Andhra_Pradesh",1980,28,"NAGARKURNOOL","SC",717014
"Andhra_Pradesh",1980,29,"MAHABUBNAGAR","GEN",735834
"Andhra_Pradesh",1980,30,"HYDERABAD","GEN",692650
"Andhra_Pradesh",1980,31,"SECUNDERABAD","GEN",845037
"Andhra_Pradesh",1980,32,"SIDDIPET","SC",744000
"Andhra_Pradesh",1980,33,"MEDAK","GEN",724930
"Andhra_Pradesh",1980,34,"NIZAMABAD","GEN",668858
"Andhra_Pradesh",1980,35,"ADILABAD","GEN",624640
"Andhra_Pradesh",1980,36,"PEDDAPALLI","SC",739865
"Andhra_Pradesh",1980,37,"KARIMNAGAR","GEN",742524
"Andhra_Pradesh",1980,38,"HANAMKONDA","GEN",692790
"Andhra_Pradesh",1980,39,"WARANGAL","GEN",659014
"Andhra_Pradesh",1980,40,"KHAMMAM","GEN",701335
"Andhra_Pradesh",1980,41,"NALGONDA","GEN",739503
"Andhra_Pradesh",1980,42,"MIRYALGUDA","GEN",772232
"Arunachal_Pradesh",1980,1,"ARUNACHAL WEST","GEN",51643
"Arunachal_Pradesh",1980,2,"ARUNACHAL EAST","GEN",5007
"Assam",1980,1,"KARIMGANJ","SC",644438
"Assam",1980,2,"SILCHAR","GEN",565048
"Bihar",1980,1,"BAGAHA","SC",677987
"Bihar",1980,2,"BETTIAH","GEN",707334
"Bihar",1980,3,"MOTIHARI","GEN",726964
"Bihar",1980,4,"GOPALGANJ","GEN",734157
"Bihar",1980,5,"SIWAN","GEN",719852
