"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Haryana",2,1968,2,38,"HASSANGARH",51.76,52.66,"General",52727,9128,7,1,"Male","INC",14372,"MARU SINGH",33.45,"RAGHBIR SINGH","IND","M",NA
"Haryana",2,1968,2,39,"KILOI",69.46,51.93,"General",51987,1726,3,1,"Male","INC",18751,"RANBIR SINGH",4.78,"SHREYO NATH","IND","M",NA
"Haryana",2,1968,2,40,"ROHTAK",59.43,48.15,"General",61272,66,8,1,"Male","BJS",17534,"MANGAL SEIN",0.18,"DEV RAJ","INC","M",NA
"Haryana",2,1968,2,41,"KALANAUR",59.75,42.26,"General",49288,2959,4,1,"Male","BJS",12446,"SATRAM DASS",10.05,"BADLU RAM","INC","M",NA
"Haryana",2,1968,2,42,"BERI",60.53,67.57,"General",60640,17741,5,1,"Male","INC",24801,"RAN SINGH",48.34,"PARTAP SINGH DAULTA","IND","M",NA
"Haryana",2,1968,2,43,"SALHAWAS",43.7,47.16,"SC",65295,1570,3,1,"Female","VHP",13455,"SHAKUNTLA",5.5,"PHUL SINGH","INC","M",NA
"Haryana",2,1968,2,44,"JHAJJAR",56.06,35.46,"General",66671,1839,5,1,"Male","INC",13253,"GANGA SAGAR",4.92,"MANPHUL SINGH","SWA","M",NA
"Haryana",2,1968,2,45,"BAHADURGARH",67.39,53.82,"General",65380,4435,3,1,"Male","INC",23714,"PARTAP SINGH",10.07,"HARDWARI LAL","SWA","M",NA
"Haryana",2,1968,2,46,"FARIDABAD",51.71,27.56,"General",70045,1617,8,1,"Male","INC",9982,"KAMAL DEV",4.46,"KANWAL NAIN","IND","M",NA
"Haryana",2,1968,2,47,"BALLABGARH",53.06,44.1,"General",64062,7417,7,1,"Female","INC",14989,"SHARDA RANI",21.82,"NATHU SINGH","VHP","M",NA
"Haryana",2,1968,2,48,"PALWAL",56.96,53.87,"General",62675,7129,4,1,"Male","INC",19231,"ROOP LAL MEHTA",19.97,"DHAN SINGH","SWA","M",NA
"Haryana",2,1968,2,49,"HASSANPUR",44.36,60.17,"SC",58380,8755,4,1,"Male","INC",15583,"MANOHAR SINGH",33.81,"SHYAH SUNDER","SWA","M",NA
