"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa",1989,16,"GADEKAR KAMALKANT KRISHNA","M","CPI",378,NA,NA,4
"Goa",1989,16,"MORASKAR PUTTU JAIDEV","M","IND",175,NA,NA,5
"Goa",1989,16,"PILGAONKAR AJIT BHASKAR","M","IND",108,NA,NA,6
"Goa",1989,16,"SAWANT MAHESH ANANT","M","IND",17,NA,NA,7
"Goa",1989,17,"USGONKAR VINAY KUMAR PUNDLIK","M","MAG",8009,NA,NA,1
"Goa",1989,17,"VERENKAR CHANDRAKANT VISHWANATH","M","INC",2821,NA,NA,2
"Goa",1989,17,"VAZ GEORGE SABASTIAO","M","CPI",816,NA,NA,3
"Goa",1989,17,"MANDREKAR UMESH JAGANNATH","M","SHS",387,NA,NA,4
"Goa",1989,17,"KENEKAR LAVU JAIDAV","M","IND",281,NA,NA,5
"Goa",1989,17,"BANDODKAR SITARAM R.","M","IND",110,NA,NA,6
"Goa",1989,17,"NAIK RAMCHANDRA WAMAN","M","IND",101,NA,NA,7
"Goa",1989,17,"MALIK DIGAMBAR GUNAJI","M","IND",83,NA,NA,8
"Goa",1989,17,"NAIK SAHMSUNDAR ANANT","M","IND",71,NA,NA,9
"Goa",1989,17,"DAVASKAR NAVNATH PANDURANG","M","IND",58,NA,NA,10
"Goa",1989,17,"MALIK NAGESH GOPI","M","IND",51,NA,NA,11
"Goa",1989,17,"NAIK SHIRODKAR DAMODAR HARISHCHANDRA","M","GBS",26,NA,NA,12
"Goa",1989,17,"GAONKAR BABUSO SALVO","M","IND",24,NA,NA,13
"Goa",1989,17,"GAWAS NILKANT JAIRAM","M","IND",12,NA,NA,14
"Goa",1989,18,"RANE PRATAPSING RAOJI","M","INC",7231,NA,NA,1
"Goa",1989,18,"RANE KRISHNARAO APPASAHEB","M","MAG",5126,NA,NA,2
"Goa",1989,18,"GAWAS SUNDARE RAMCHANDRA","M","FGBS",113,NA,NA,3
"Goa",1989,19,"PRABHU BALKRISHNA (ASHOK JAIRAM)","M","INC",5436,NA,NA,1
"Goa",1989,19,"DESAI BABURAO HARIJIRAO","M","MAG",4306,NA,NA,2
"Goa",1989,19,"KHAN ABDUL RAZAK MIRAMKHAN","M","GBS",118,NA,NA,3
"Goa",1989,19,"AGA RAZAK MAHAMAD","M","IND",21,NA,NA,4
"Goa",1989,19,"POKLE SHRIKANT RAMNATH","M","IND",19,NA,NA,5
"Goa",1989,20,"SHIVDAS ATAMARAM SHET VEREKAR","M","MAG",6212,NA,NA,1
"Goa",1989,20,"NAIK MOHAN GOVIND","M","INC",4267,NA,NA,2
"Goa",1989,20,"SAHAKARI MADHAV ATMARAM","M","IND",2022,NA,NA,3
"Goa",1989,20,"SUNAL NARAYAN DESAI","M","BJP",573,NA,NA,4
"Goa",1989,20,"KHANOLKAR MAHADEV SATCHIT","M","IND",484,NA,NA,5
"Goa",1989,20,"MULLA ZAHIRLUDDIN MIRZA","M","IND",282,NA,NA,6
"Goa",1989,20,"PARKAR PRAKASH SHANU","M","IND",239,NA,NA,7
"Goa",1989,20,"SIGAUNKAR PRADEEP KASHI","M","CPI",212,NA,NA,8
"Goa",1989,20,"USMAN SHAIKH MUSSA","M","IND",45,NA,NA,9
"Goa",1989,21,"JALMI KASHINATH GOVIND","M","MAG",11766,NA,NA,1
"Goa",1989,21,"SATKAR BABAL BABUSO","M","INC",4013,NA,NA,2
"Goa",1989,21,"CHARI RAMESH GOVIND","M","IND",171,NA,NA,3
"Goa",1989,21,"NAIK GAONKAR PRABHAKAR PANDURANG","M","IND",134,NA,NA,4
"Goa",1989,21,"ASHOK PUTU NAIK","M","IND",112,NA,NA,5
"Goa",1989,21,"VILINGKAR SANTOSH VASANTRAO","M","IND",21,NA,NA,6
"Goa",1989,22,"NAIK RAVI SITARAM","M","MAG",6561,NA,NA,1
"Goa",1989,22,"SHAM MAHANANDU NAIK","M","INC",4910,NA,NA,2
"Goa",1989,22,"GAUNKAR BABUSO SALVO","M","IND",2939,NA,NA,3
"Goa",1989,22,"KAPILEHSARKAR DHIRENDRA","M","IND",267,NA,NA,4
"Goa",1989,22,"MULLA ZAHIRUDDIN MIRZA","M","IND",158,NA,NA,5
"Goa",1989,22,"NAIK RAJARAM BHAGWANT","M","GBS",76,NA,NA,6
"Goa",1989,22,"BADKO HIRU NAIK","M","IND",65,NA,NA,7
"Goa",1989,22,"SHIVRAM K.POKLE AIAS VINOK K. POKLE","M","IND",53,NA,NA,8
"Goa",1989,22,"ATMARAM NAIK PRATAPRAO SADESSAI","M","IND",52,NA,NA,9
"Goa",1989,22,"NAIK DATTARAM DATTA","M","IND",45,NA,NA,10
"Goa",1989,22,"DAMU MADDU NAIK","M","IND",26,NA,NA,11
"Goa",1989,22,"VAMAN PUNDALIK KAMAT","M","IND",2,NA,NA,12
"Goa",1989,23,"SIRODKAR SUBHAS ANKUSH","M","INC",6046,NA,NA,1
"Goa",1989,23,"NAIK RAMDAS TOPYO","M","MAG",5761,NA,NA,2
"Goa",1989,23,"ROHIDAS BABURAO SHIRODKAR","M","IND",1039,NA,NA,3
"Goa",1989,23,"GUDINHO JOAQUIM JOAO","M","IND",522,NA,NA,4
"Goa",1989,23,"NAIK MHALU GANGARAM","M","IND",387,NA,NA,5
"Goa",1989,23,"ATMARAM SHAMBHU NAIK PRATAPRAO SARDESSAI","M","IND",207,NA,NA,6
"Goa",1989,23,"NAIK UMESH NORU","M","IND",167,NA,NA,7
"Goa",1989,23,"PEREIRA MATHEW MILAGRIES","M","CPM",105,NA,NA,8
"Goa",1989,23,"BORKAR YOGANAND POMA","M","SHS",63,NA,NA,9
"Goa",1989,23,"DINIZ JOAQUIM DAVID","M","IND",36,NA,NA,10
"Goa",1989,24,"SHAIKH HASSAN HAROON","M","INC",5394,NA,NA,1
"Goa",1989,24,"VEZ JOHN MANUEL HENRIQUES","M","MAG",5182,NA,NA,2
"Goa",1989,24,"PARULEKAR RAVINDRA (BAABN) VASANT","M","IND",3310,NA,NA,3
"Goa",1989,24,"SALKAR ASHA DAMODAR","F","BJP",222,NA,NA,4
"Goa",1989,24,"MANDREKAR SITARAM SAULO","M","CPI",105,NA,NA,5
"Goa",1989,24,"BRITO JOSE AGNELO","M","IND",79,NA,NA,6
"Goa",1989,24,"MANDREKAR DEELIP D.","M","JNP(JP)",44,NA,NA,7
"Goa",1989,24,"DICHOLKAR SURYAKANT SHANTARAM","M","IND",41,NA,NA,8
"Goa",1989,24,"SATARDEKAR PRABHAKAR SITARAM","M","IND",19,NA,NA,9
"Goa",1989,25,"D'SONZA SIMON PETER","M","INC",5045,NA,NA,1
"Goa",1989,25,"MENEZAS MESQUITA WILFRED","M","MAG",4720,NA,NA,2
"Goa",1989,25,"D'SOUZA JOSE PHILIP","M","IND",2705,NA,NA,3
"Goa",1989,25,"TIWARI DAYAPRASAD SHIRAM","M","IND",705,NA,NA,4
