"State_name","DelimID","AC_no","AC_name","AC_type","District_Name","Sub_Region","Source"
"Delhi",4,45,"MEHRAULI","GEN","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,46,"CHHATARPUR","GEN","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,47,"DEOLI","SC","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,48,"AMBEDKAR NAGAR","SC","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,49,"SANGAM VIHAR","GEN","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,50,"GREATER KAILASH","GEN","NEW DELHI","NEW DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,51,"KALKAJI","GEN","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,52,"TUGHLAKABAD","GEN","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,53,"BADARPUR","GEN","SOUTH DELHI","SOUTH DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,54,"OKHLA","GEN","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,55,"TRILOKPURI","SC","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,56,"KONDLI","SC","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,57,"PATPARGANJ","GEN","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,58,"LAXMI NAGAR","GEN","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,59,"VISHWAS NAGAR","GEN","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,60,"KRISHNA NAGAR","GEN","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,61,"GANDHI NAGAR","GEN","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,62,"SHAHDARA","GEN","EAST DELHI","EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,63,"SEEMA PURI","SC","NORTH EAST DELHI","NORTH EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,64,"ROHTAS NAGAR","GEN","NORTH EAST DELHI","NORTH EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,65,"SEELAMPUR","GEN","NORTH EAST DELHI","NORTH EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,66,"GHONDA","GEN","NORTH EAST DELHI","NORTH EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,67,"BABARPUR","GEN","NORTH EAST DELHI","NORTH EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,68,"GOKALPUR","SC","NORTH EAST DELHI","NORTH EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,69,"MUSTAFABAD","GEN","NORTH EAST DELHI","NORTH EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
"Delhi",4,70,"KARAWAL NAGAR","GEN","NORTH EAST DELHI","NORTH EAST DELHI","DELIMITATION OF PARLIAMENTARY AND ASSEMBLY CONSTITUENCIES ORDER , http://eci.nic.in/eci_main/CurrentElections/CONSOLIDATED_ORDER%20_ECI%20.pdf , http://elections.traceall.in/district-wise-assembly-constituencies-vidhan-sabha-seats-list"
