"Year","PC_Name","PC_No","PC_Type","AC_Name","AC_No","AC_Type","CandID","Cand","Party","Votes_In_AC","State_Name"
1999,"Pondicherry",1,"GEN","Bahour",13,"GEN",4,"Adv. T Ashok Kumar","IND",71,"Puducherry"
1999,"Pondicherry",1,"GEN","Bahour",13,"GEN",5,"Kalivaradhan","IND",212,"Puducherry"
1999,"Pondicherry",1,"GEN","Bahour",13,"GEN",6,"Surendra Kumar Gupta","IND",32,"Puducherry"
1999,"Pondicherry",1,"GEN","Bahour",13,"GEN",7,"Dr. K Padmarajan","IND",62,"Puducherry"
1999,"Pondicherry",1,"GEN","Bahour",13,"GEN",8,"S Paramasivam","IND",37,"Puducherry"
1999,"Pondicherry",1,"GEN","Bahour",13,"GEN",9,"A Ramalingam","IND",149,"Puducherry"
1999,"Pondicherry",1,"GEN","Thirubuvanai",14,"GEN",1,"M Ramadass","PMK",4063,"Puducherry"
1999,"Pondicherry",1,"GEN","Thirubuvanai",14,"GEN",2,"P Kannan","TMC(M)",5241,"Puducherry"
1999,"Pondicherry",1,"GEN","Thirubuvanai",14,"GEN",3,"M O H Farook","INC",5940,"Puducherry"
1999,"Pondicherry",1,"GEN","Thirubuvanai",14,"GEN",4,"Adv. T Ashok Kumar","IND",97,"Puducherry"
1999,"Pondicherry",1,"GEN","Thirubuvanai",14,"GEN",5,"Kalivaradhan","IND",289,"Puducherry"
1999,"Pondicherry",1,"GEN","Thirubuvanai",14,"GEN",6,"Surendra Kumar Gupta","IND",51,"Puducherry"
1999,"Pondicherry",1,"GEN","Thirubuvanai",14,"GEN",7,"Dr. K Padmarajan","IND",143,"Puducherry"
1999,"Pondicherry",1,"GEN","Thirubuvanai",14,"GEN",8,"S Paramasivam","IND",124,"Puducherry"
1999,"Pondicherry",1,"GEN","Thirubuvanai",14,"GEN",9,"A Ramalingam","IND",242,"Puducherry"
1999,"Pondicherry",1,"GEN","Mannadipeth",15,"GEN",1,"M Ramadass","PMK",3730,"Puducherry"
1999,"Pondicherry",1,"GEN","Mannadipeth",15,"GEN",2,"P Kannan","TMC(M)",3195,"Puducherry"
1999,"Pondicherry",1,"GEN","Mannadipeth",15,"GEN",3,"M O H Farook","INC",6996,"Puducherry"
1999,"Pondicherry",1,"GEN","Mannadipeth",15,"GEN",4,"Adv. T Ashok Kumar","IND",119,"Puducherry"
1999,"Pondicherry",1,"GEN","Mannadipeth",15,"GEN",5,"Kalivaradhan","IND",218,"Puducherry"
1999,"Pondicherry",1,"GEN","Mannadipeth",15,"GEN",6,"Surendra Kumar Gupta","IND",62,"Puducherry"
1999,"Pondicherry",1,"GEN","Mannadipeth",15,"GEN",7,"Dr. K Padmarajan","IND",136,"Puducherry"
1999,"Pondicherry",1,"GEN","Mannadipeth",15,"GEN",8,"S Paramasivam","IND",121,"Puducherry"
1999,"Pondicherry",1,"GEN","Mannadipeth",15,"GEN",9,"A Ramalingam","IND",295,"Puducherry"
1999,"Pondicherry",1,"GEN","Ossudu",16,"GEN",1,"M Ramadass","PMK",2768,"Puducherry"
1999,"Pondicherry",1,"GEN","Ossudu",16,"GEN",2,"P Kannan","TMC(M)",5819,"Puducherry"
1999,"Pondicherry",1,"GEN","Ossudu",16,"GEN",3,"M O H Farook","INC",5154,"Puducherry"
1999,"Pondicherry",1,"GEN","Ossudu",16,"GEN",4,"Adv. T Ashok Kumar","IND",86,"Puducherry"
1999,"Pondicherry",1,"GEN","Ossudu",16,"GEN",5,"Kalivaradhan","IND",175,"Puducherry"
1999,"Pondicherry",1,"GEN","Ossudu",16,"GEN",6,"Surendra Kumar Gupta","IND",50,"Puducherry"
1999,"Pondicherry",1,"GEN","Ossudu",16,"GEN",7,"Dr. K Padmarajan","IND",100,"Puducherry"
1999,"Pondicherry",1,"GEN","Ossudu",16,"GEN",8,"S Paramasivam","IND",125,"Puducherry"
1999,"Pondicherry",1,"GEN","Ossudu",16,"GEN",9,"A Ramalingam","IND",231,"Puducherry"
1999,"Pondicherry",1,"GEN","Villenour",17,"GEN",1,"M Ramadass","PMK",4400,"Puducherry"
1999,"Pondicherry",1,"GEN","Villenour",17,"GEN",2,"P Kannan","TMC(M)",7974,"Puducherry"
1999,"Pondicherry",1,"GEN","Villenour",17,"GEN",3,"M O H Farook","INC",4861,"Puducherry"
1999,"Pondicherry",1,"GEN","Villenour",17,"GEN",4,"Adv. T Ashok Kumar","IND",73,"Puducherry"
1999,"Pondicherry",1,"GEN","Villenour",17,"GEN",5,"Kalivaradhan","IND",327,"Puducherry"
1999,"Pondicherry",1,"GEN","Villenour",17,"GEN",6,"Surendra Kumar Gupta","IND",64,"Puducherry"
1999,"Pondicherry",1,"GEN","Villenour",17,"GEN",7,"Dr. K Padmarajan","IND",142,"Puducherry"
1999,"Pondicherry",1,"GEN","Villenour",17,"GEN",8,"S Paramasivam","IND",142,"Puducherry"
1999,"Pondicherry",1,"GEN","Villenour",17,"GEN",9,"A Ramalingam","IND",330,"Puducherry"
1999,"Pondicherry",1,"GEN","Ozhukarai",18,"GEN",1,"M Ramadass","PMK",5587,"Puducherry"
1999,"Pondicherry",1,"GEN","Ozhukarai",18,"GEN",2,"P Kannan","TMC(M)",6203,"Puducherry"
1999,"Pondicherry",1,"GEN","Ozhukarai",18,"GEN",3,"M O H Farook","INC",7131,"Puducherry"
1999,"Pondicherry",1,"GEN","Ozhukarai",18,"GEN",4,"Adv. T Ashok Kumar","IND",90,"Puducherry"
1999,"Pondicherry",1,"GEN","Ozhukarai",18,"GEN",5,"Kalivaradhan","IND",359,"Puducherry"
1999,"Pondicherry",1,"GEN","Ozhukarai",18,"GEN",6,"Surendra Kumar Gupta","IND",47,"Puducherry"
1999,"Pondicherry",1,"GEN","Ozhukarai",18,"GEN",7,"Dr. K Padmarajan","IND",121,"Puducherry"
1999,"Pondicherry",1,"GEN","Ozhukarai",18,"GEN",8,"S Paramasivam","IND",109,"Puducherry"
1999,"Pondicherry",1,"GEN","Ozhukarai",18,"GEN",9,"A Ramalingam","IND",292,"Puducherry"
1999,"Pondicherry",1,"GEN","Thattanchavady",19,"GEN",1,"M Ramadass","PMK",8225,"Puducherry"
1999,"Pondicherry",1,"GEN","Thattanchavady",19,"GEN",2,"P Kannan","TMC(M)",3947,"Puducherry"
1999,"Pondicherry",1,"GEN","Thattanchavady",19,"GEN",3,"M O H Farook","INC",9134,"Puducherry"
1999,"Pondicherry",1,"GEN","Thattanchavady",19,"GEN",4,"Adv. T Ashok Kumar","IND",88,"Puducherry"
1999,"Pondicherry",1,"GEN","Thattanchavady",19,"GEN",5,"Kalivaradhan","IND",503,"Puducherry"
1999,"Pondicherry",1,"GEN","Thattanchavady",19,"GEN",6,"Surendra Kumar Gupta","IND",64,"Puducherry"
1999,"Pondicherry",1,"GEN","Thattanchavady",19,"GEN",7,"Dr. K Padmarajan","IND",119,"Puducherry"
1999,"Pondicherry",1,"GEN","Thattanchavady",19,"GEN",8,"S Paramasivam","IND",84,"Puducherry"
1999,"Pondicherry",1,"GEN","Thattanchavady",19,"GEN",9,"A Ramalingam","IND",259,"Puducherry"
1999,"Pondicherry",1,"GEN","Reddiarpalayam",20,"GEN",1,"M Ramadass","PMK",10556,"Puducherry"
1999,"Pondicherry",1,"GEN","Reddiarpalayam",20,"GEN",2,"P Kannan","TMC(M)",6225,"Puducherry"
1999,"Pondicherry",1,"GEN","Reddiarpalayam",20,"GEN",3,"M O H Farook","INC",9078,"Puducherry"
1999,"Pondicherry",1,"GEN","Reddiarpalayam",20,"GEN",4,"Adv. T Ashok Kumar","IND",87,"Puducherry"
1999,"Pondicherry",1,"GEN","Reddiarpalayam",20,"GEN",5,"Kalivaradhan","IND",641,"Puducherry"
1999,"Pondicherry",1,"GEN","Reddiarpalayam",20,"GEN",6,"Surendra Kumar Gupta","IND",88,"Puducherry"
1999,"Pondicherry",1,"GEN","Reddiarpalayam",20,"GEN",7,"Dr. K Padmarajan","IND",102,"Puducherry"
1999,"Pondicherry",1,"GEN","Reddiarpalayam",20,"GEN",8,"S Paramasivam","IND",99,"Puducherry"
1999,"Pondicherry",1,"GEN","Reddiarpalayam",20,"GEN",9,"A Ramalingam","IND",223,"Puducherry"
1999,"Pondicherry",1,"GEN","Lawspet",21,"GEN",1,"M Ramadass","PMK",11521,"Puducherry"
1999,"Pondicherry",1,"GEN","Lawspet",21,"GEN",2,"P Kannan","TMC(M)",5947,"Puducherry"
1999,"Pondicherry",1,"GEN","Lawspet",21,"GEN",3,"M O H Farook","INC",12636,"Puducherry"
1999,"Pondicherry",1,"GEN","Lawspet",21,"GEN",4,"Adv. T Ashok Kumar","IND",123,"Puducherry"
1999,"Pondicherry",1,"GEN","Lawspet",21,"GEN",5,"Kalivaradhan","IND",777,"Puducherry"
1999,"Pondicherry",1,"GEN","Lawspet",21,"GEN",6,"Surendra Kumar Gupta","IND",69,"Puducherry"
1999,"Pondicherry",1,"GEN","Lawspet",21,"GEN",7,"Dr. K Padmarajan","IND",170,"Puducherry"
1999,"Pondicherry",1,"GEN","Lawspet",21,"GEN",8,"S Paramasivam","IND",109,"Puducherry"
1999,"Pondicherry",1,"GEN","Lawspet",21,"GEN",9,"A Ramalingam","IND",375,"Puducherry"
1999,"Pondicherry",1,"GEN","Cotchery",22,"GEN",1,"M Ramadass","PMK",6047,"Puducherry"
1999,"Pondicherry",1,"GEN","Cotchery",22,"GEN",2,"P Kannan","TMC(M)",2201,"Puducherry"
1999,"Pondicherry",1,"GEN","Cotchery",22,"GEN",3,"M O H Farook","INC",4665,"Puducherry"
1999,"Pondicherry",1,"GEN","Cotchery",22,"GEN",4,"Adv. T Ashok Kumar","IND",83,"Puducherry"
1999,"Pondicherry",1,"GEN","Cotchery",22,"GEN",5,"Kalivaradhan","IND",531,"Puducherry"
1999,"Pondicherry",1,"GEN","Cotchery",22,"GEN",6,"Surendra Kumar Gupta","IND",47,"Puducherry"
1999,"Pondicherry",1,"GEN","Cotchery",22,"GEN",7,"Dr. K Padmarajan","IND",112,"Puducherry"
1999,"Pondicherry",1,"GEN","Cotchery",22,"GEN",8,"S Paramasivam","IND",57,"Puducherry"
1999,"Pondicherry",1,"GEN","Cotchery",22,"GEN",9,"A Ramalingam","IND",220,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal",23,"GEN",1,"M Ramadass","PMK",5646,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal",23,"GEN",2,"P Kannan","TMC(M)",1459,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal",23,"GEN",3,"M O H Farook","INC",4266,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal",23,"GEN",4,"Adv. T Ashok Kumar","IND",44,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal",23,"GEN",5,"Kalivaradhan","IND",337,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal",23,"GEN",6,"Surendra Kumar Gupta","IND",26,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal",23,"GEN",7,"Dr. K Padmarajan","IND",84,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal",23,"GEN",8,"S Paramasivam","IND",40,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal",23,"GEN",9,"A Ramalingam","IND",139,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal South",24,"GEN",1,"M Ramadass","PMK",2835,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal South",24,"GEN",2,"P Kannan","TMC(M)",1513,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal South",24,"GEN",3,"M O H Farook","INC",5727,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal South",24,"GEN",4,"Adv. T Ashok Kumar","IND",43,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal South",24,"GEN",5,"Kalivaradhan","IND",194,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal South",24,"GEN",6,"Surendra Kumar Gupta","IND",26,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal South",24,"GEN",7,"Dr. K Padmarajan","IND",62,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal South",24,"GEN",8,"S Paramasivam","IND",48,"Puducherry"
1999,"Pondicherry",1,"GEN","Karaikal South",24,"GEN",9,"A Ramalingam","IND",103,"Puducherry"
1999,"Pondicherry",1,"GEN","Neravy-Grand Aldee",25,"GEN",1,"M Ramadass","PMK",5521,"Puducherry"
1999,"Pondicherry",1,"GEN","Neravy-Grand Aldee",25,"GEN",2,"P Kannan","TMC(M)",2365,"Puducherry"
1999,"Pondicherry",1,"GEN","Neravy-Grand Aldee",25,"GEN",3,"M O H Farook","INC",4322,"Puducherry"
1999,"Pondicherry",1,"GEN","Neravy-Grand Aldee",25,"GEN",4,"Adv. T Ashok Kumar","IND",73,"Puducherry"
1999,"Pondicherry",1,"GEN","Neravy-Grand Aldee",25,"GEN",5,"Kalivaradhan","IND",413,"Puducherry"
1999,"Pondicherry",1,"GEN","Neravy-Grand Aldee",25,"GEN",6,"Surendra Kumar Gupta","IND",27,"Puducherry"
1999,"Pondicherry",1,"GEN","Neravy-Grand Aldee",25,"GEN",7,"Dr. K Padmarajan","IND",94,"Puducherry"
1999,"Pondicherry",1,"GEN","Neravy-Grand Aldee",25,"GEN",8,"S Paramasivam","IND",70,"Puducherry"
1999,"Pondicherry",1,"GEN","Neravy-Grand Aldee",25,"GEN",9,"A Ramalingam","IND",181,"Puducherry"
1999,"Pondicherry",1,"GEN","Tirunallar",26,"GEN",1,"M Ramadass","PMK",4061,"Puducherry"
1999,"Pondicherry",1,"GEN","Tirunallar",26,"GEN",2,"P Kannan","TMC(M)",1410,"Puducherry"
1999,"Pondicherry",1,"GEN","Tirunallar",26,"GEN",3,"M O H Farook","INC",5253,"Puducherry"
1999,"Pondicherry",1,"GEN","Tirunallar",26,"GEN",4,"Adv. T Ashok Kumar","IND",80,"Puducherry"
1999,"Pondicherry",1,"GEN","Tirunallar",26,"GEN",5,"Kalivaradhan","IND",280,"Puducherry"
1999,"Pondicherry",1,"GEN","Tirunallar",26,"GEN",6,"Surendra Kumar Gupta","IND",34,"Puducherry"
1999,"Pondicherry",1,"GEN","Tirunallar",26,"GEN",7,"Dr. K Padmarajan","IND",93,"Puducherry"
1999,"Pondicherry",1,"GEN","Tirunallar",26,"GEN",8,"S Paramasivam","IND",55,"Puducherry"
1999,"Pondicherry",1,"GEN","Tirunallar",26,"GEN",9,"A Ramalingam","IND",175,"Puducherry"
1999,"Pondicherry",1,"GEN","Neduncadu",27,"GEN",1,"M Ramadass","PMK",3825,"Puducherry"
1999,"Pondicherry",1,"GEN","Neduncadu",27,"GEN",2,"P Kannan","TMC(M)",1870,"Puducherry"
1999,"Pondicherry",1,"GEN","Neduncadu",27,"GEN",3,"M O H Farook","INC",5226,"Puducherry"
1999,"Pondicherry",1,"GEN","Neduncadu",27,"GEN",4,"Adv. T Ashok Kumar","IND",75,"Puducherry"
1999,"Pondicherry",1,"GEN","Neduncadu",27,"GEN",5,"Kalivaradhan","IND",294,"Puducherry"
1999,"Pondicherry",1,"GEN","Neduncadu",27,"GEN",6,"Surendra Kumar Gupta","IND",27,"Puducherry"
1999,"Pondicherry",1,"GEN","Neduncadu",27,"GEN",7,"Dr. K Padmarajan","IND",87,"Puducherry"
1999,"Pondicherry",1,"GEN","Neduncadu",27,"GEN",8,"S Paramasivam","IND",64,"Puducherry"
1999,"Pondicherry",1,"GEN","Neduncadu",27,"GEN",9,"A Ramalingam","IND",172,"Puducherry"
1999,"Pondicherry",1,"GEN","Mahe",28,"GEN",1,"M Ramadass","PMK",907,"Puducherry"
1999,"Pondicherry",1,"GEN","Mahe",28,"GEN",2,"P Kannan","TMC(M)",543,"Puducherry"
1999,"Pondicherry",1,"GEN","Mahe",28,"GEN",3,"M O H Farook","INC",4458,"Puducherry"
1999,"Pondicherry",1,"GEN","Mahe",28,"GEN",4,"Adv. T Ashok Kumar","IND",1450,"Puducherry"
1999,"Pondicherry",1,"GEN","Mahe",28,"GEN",5,"Kalivaradhan","IND",116,"Puducherry"
1999,"Pondicherry",1,"GEN","Mahe",28,"GEN",6,"Surendra Kumar Gupta","IND",66,"Puducherry"
1999,"Pondicherry",1,"GEN","Mahe",28,"GEN",7,"Dr. K Padmarajan","IND",31,"Puducherry"
1999,"Pondicherry",1,"GEN","Mahe",28,"GEN",8,"S Paramasivam","IND",20,"Puducherry"
1999,"Pondicherry",1,"GEN","Mahe",28,"GEN",9,"A Ramalingam","IND",66,"Puducherry"
1999,"Pondicherry",1,"GEN","Palloor",29,"GEN",1,"M Ramadass","PMK",1260,"Puducherry"
1999,"Pondicherry",1,"GEN","Palloor",29,"GEN",2,"P Kannan","TMC(M)",502,"Puducherry"
1999,"Pondicherry",1,"GEN","Palloor",29,"GEN",3,"M O H Farook","INC",4674,"Puducherry"
1999,"Pondicherry",1,"GEN","Palloor",29,"GEN",4,"Adv. T Ashok Kumar","IND",1709,"Puducherry"
1999,"Pondicherry",1,"GEN","Palloor",29,"GEN",5,"Kalivaradhan","IND",99,"Puducherry"
1999,"Pondicherry",1,"GEN","Palloor",29,"GEN",6,"Surendra Kumar Gupta","IND",61,"Puducherry"
1999,"Pondicherry",1,"GEN","Palloor",29,"GEN",7,"Dr. K Padmarajan","IND",50,"Puducherry"
1999,"Pondicherry",1,"GEN","Palloor",29,"GEN",8,"S Paramasivam","IND",50,"Puducherry"
1999,"Pondicherry",1,"GEN","Palloor",29,"GEN",9,"A Ramalingam","IND",105,"Puducherry"
1999,"Pondicherry",1,"GEN","Yanam",30,"GEN",1,"M Ramadass","PMK",449,"Puducherry"
1999,"Pondicherry",1,"GEN","Yanam",30,"GEN",2,"P Kannan","TMC(M)",9088,"Puducherry"
1999,"Pondicherry",1,"GEN","Yanam",30,"GEN",3,"M O H Farook","INC",3125,"Puducherry"
1999,"Pondicherry",1,"GEN","Yanam",30,"GEN",4,"Adv. T Ashok Kumar","IND",42,"Puducherry"
1999,"Pondicherry",1,"GEN","Yanam",30,"GEN",5,"Kalivaradhan","IND",57,"Puducherry"
1999,"Pondicherry",1,"GEN","Yanam",30,"GEN",6,"Surendra Kumar Gupta","IND",13,"Puducherry"
1999,"Pondicherry",1,"GEN","Yanam",30,"GEN",7,"Dr. K Padmarajan","IND",33,"Puducherry"
1999,"Pondicherry",1,"GEN","Yanam",30,"GEN",8,"S Paramasivam","IND",27,"Puducherry"
1999,"Pondicherry",1,"GEN","Yanam",30,"GEN",9,"A Ramalingam","IND",52,"Puducherry"
1999,"Gurdaspur",1,"GEN","Fatehgarh",1,"GEN",1,"Sukhbuns Kaur","INC",31007,"Punjab"
1999,"Gurdaspur",1,"GEN","Fatehgarh",1,"GEN",2,"Vinod Khanna","BJP",37407,"Punjab"
1999,"Gurdaspur",1,"GEN","Fatehgarh",1,"GEN",3,"Sucha Singh","SHSAD",2988,"Punjab"
1999,"Gurdaspur",1,"GEN","Fatehgarh",1,"GEN",4,"Amarjit Kaur","IND",317,"Punjab"
1999,"Gurdaspur",1,"GEN","Fatehgarh",1,"GEN",5,"Elizbeth","IND",1023,"Punjab"
1999,"Gurdaspur",1,"GEN","Kahnuwan",5,"GEN",1,"Sukhbuns Kaur","INC",28961,"Punjab"
1999,"Gurdaspur",1,"GEN","Kahnuwan",5,"GEN",2,"Vinod Khanna","BJP",34702,"Punjab"
1999,"Gurdaspur",1,"GEN","Kahnuwan",5,"GEN",3,"Sucha Singh","SHSAD",4134,"Punjab"
1999,"Gurdaspur",1,"GEN","Kahnuwan",5,"GEN",4,"Amarjit Kaur","IND",576,"Punjab"
1999,"Gurdaspur",1,"GEN","Kahnuwan",5,"GEN",5,"Elizbeth","IND",271,"Punjab"
1999,"Gurdaspur",1,"GEN","Dhariwal",6,"GEN",2,"Vinod Khanna","BJP",33355,"Punjab"
1999,"Gurdaspur",1,"GEN","Dhariwal",6,"GEN",3,"Sucha Singh","SHSAD",12709,"Punjab"
1999,"Gurdaspur",1,"GEN","Dhariwal",6,"GEN",4,"Amarjit Kaur","IND",996,"Punjab"
1999,"Gurdaspur",1,"GEN","Dhariwal",6,"GEN",1,"Sukhbuns Kaur","INC",26814,"Punjab"
1999,"Gurdaspur",1,"GEN","Dhariwal",6,"GEN",5,"Elizbeth","IND",147,"Punjab"
1999,"Gurdaspur",1,"GEN","Gurdaspur",7,"GEN",1,"Sukhbuns Kaur","INC",36672,"Punjab"
1999,"Gurdaspur",1,"GEN","Gurdaspur",7,"GEN",5,"Elizbeth","IND",102,"Punjab"
1999,"Gurdaspur",1,"GEN","Gurdaspur",7,"GEN",2,"Vinod Khanna","BJP",38999,"Punjab"
1999,"Gurdaspur",1,"GEN","Gurdaspur",7,"GEN",3,"Sucha Singh","SHSAD",3930,"Punjab"
1999,"Gurdaspur",1,"GEN","Gurdaspur",7,"GEN",4,"Amarjit Kaur","IND",397,"Punjab"
1999,"Gurdaspur",1,"GEN","Dina Nagar",8,"GEN",5,"Elizbeth","IND",48,"Punjab"
1999,"Gurdaspur",1,"GEN","Dina Nagar",8,"GEN",4,"Amarjit Kaur","IND",417,"Punjab"
1999,"Gurdaspur",1,"GEN","Dina Nagar",8,"GEN",3,"Sucha Singh","SHSAD",3006,"Punjab"
1999,"Gurdaspur",1,"GEN","Dina Nagar",8,"GEN",1,"Sukhbuns Kaur","INC",35468,"Punjab"
1999,"Gurdaspur",1,"GEN","Dina Nagar",8,"GEN",2,"Vinod Khanna","BJP",35155,"Punjab"
1999,"Gurdaspur",1,"GEN","Narot Mehra",9,"GEN",4,"Amarjit Kaur","IND",418,"Punjab"
1999,"Gurdaspur",1,"GEN","Narot Mehra",9,"GEN",5,"Elizbeth","IND",51,"Punjab"
1999,"Gurdaspur",1,"GEN","Narot Mehra",9,"GEN",1,"Sukhbuns Kaur","INC",35909,"Punjab"
1999,"Gurdaspur",1,"GEN","Narot Mehra",9,"GEN",2,"Vinod Khanna","BJP",27021,"Punjab"
1999,"Gurdaspur",1,"GEN","Narot Mehra",9,"GEN",3,"Sucha Singh","SHSAD",2413,"Punjab"
1999,"Gurdaspur",1,"GEN","Pathankot",10,"GEN",3,"Sucha Singh","SHSAD",1116,"Punjab"
1999,"Gurdaspur",1,"GEN","Pathankot",10,"GEN",1,"Sukhbuns Kaur","INC",34951,"Punjab"
1999,"Gurdaspur",1,"GEN","Pathankot",10,"GEN",2,"Vinod Khanna","BJP",37472,"Punjab"
1999,"Gurdaspur",1,"GEN","Pathankot",10,"GEN",4,"Amarjit Kaur","IND",129,"Punjab"
1999,"Gurdaspur",1,"GEN","Pathankot",10,"GEN",5,"Elizbeth","IND",52,"Punjab"
1999,"Gurdaspur",1,"GEN","Sujanpur",11,"GEN",1,"Sukhbuns Kaur","INC",39265,"Punjab"
1999,"Gurdaspur",1,"GEN","Sujanpur",11,"GEN",2,"Vinod Khanna","BJP",31380,"Punjab"
1999,"Gurdaspur",1,"GEN","Sujanpur",11,"GEN",3,"Sucha Singh","SHSAD",2517,"Punjab"
1999,"Gurdaspur",1,"GEN","Sujanpur",11,"GEN",4,"Amarjit Kaur","IND",379,"Punjab"
1999,"Gurdaspur",1,"GEN","Sujanpur",11,"GEN",5,"Elizbeth","IND",39,"Punjab"
1999,"Gurdaspur",1,"GEN","Mukerian",52,"GEN",1,"Sukhbuns Kaur","INC",44695,"Punjab"
1999,"Gurdaspur",1,"GEN","Mukerian",52,"GEN",2,"Vinod Khanna","BJP",39175,"Punjab"
1999,"Gurdaspur",1,"GEN","Mukerian",52,"GEN",3,"Sucha Singh","SHSAD",2832,"Punjab"
1999,"Gurdaspur",1,"GEN","Mukerian",52,"GEN",4,"Amarjit Kaur","IND",367,"Punjab"
1999,"Gurdaspur",1,"GEN","Mukerian",52,"GEN",5,"Elizbeth","IND",36,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",2,"Raghunandan Lal Bhatia","INC",38777,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",1,"Daya Singh Sodhi","BJP",26564,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",3,"Ashwani Kumar","FBL",62,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",5,"Bhupinder Singh Mann","SHSAD",3613,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",7,"Sat Pal Dogra","IND",235,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",4,"Amarjit Kaur","BSP(A)",144,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",6,"Malkiat Singh Randhawa","NCP",29,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",8,"Kasturi Lal","IND",224,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",10,"Col. J.S. Bal","IND",25,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",9,"Chatarbhuj Joshi","IND",219,"Punjab"
1999,"Amritsar",2,"GEN","Batala",2,"GEN",11,"Ramesh Talwar","IND",289,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",9,"Chatarbhuj Joshi","IND",297,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",4,"Amarjit Kaur","BSP(A)",256,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",6,"Malkiat Singh Randhawa","NCP",85,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",8,"Kasturi Lal","IND",275,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",11,"Ramesh Talwar","IND",373,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",5,"Bhupinder Singh Mann","SHSAD",3468,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",7,"Sat Pal Dogra","IND",170,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",10,"Col. J.S. Bal","IND",25,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",2,"Raghunandan Lal Bhatia","INC",35955,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",3,"Ashwani Kumar","FBL",54,"Punjab"
1999,"Amritsar",2,"GEN","Qadian",3,"GEN",1,"Daya Singh Sodhi","BJP",34238,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",11,"Ramesh Talwar","IND",336,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",5,"Bhupinder Singh Mann","SHSAD",2117,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",8,"Kasturi Lal","IND",188,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",9,"Chatarbhuj Joshi","IND",515,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",7,"Sat Pal Dogra","IND",152,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",4,"Amarjit Kaur","BSP(A)",295,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",10,"Col. J.S. Bal","IND",51,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",3,"Ashwani Kumar","FBL",80,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",1,"Daya Singh Sodhi","BJP",32626,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",2,"Raghunandan Lal Bhatia","INC",31106,"Punjab"
1999,"Amritsar",2,"GEN","Majitha",13,"GEN",6,"Malkiat Singh Randhawa","NCP",86,"Punjab"
1999,"Amritsar",2,"GEN","Verka",14,"GEN",4,"Amarjit Kaur","BSP(A)",409,"Punjab"
1999,"Amritsar",2,"GEN","Verka",14,"GEN",1,"Daya Singh Sodhi","BJP",30725,"Punjab"
