"Year","PC_Name","PC_No","PC_Type","AC_Name","AC_No","AC_Type","CandID","Cand","Party","Votes_In_AC","State_Name"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",3,"MOHAN SINGH FALIAN WALA","BSP",5209,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",15,"GURSEWAK SINGH","IND",102,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",5,"VARDEV SINGH","IND",1605,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",6,"DHIAN SINGH MAND","SAD(M)",640,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",16,"SOM PARKASH","BGTD",90,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",4,"INDERJIT SINGH ZIRA","IND",2394,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",13,"DES RAJ DEORA","IND",151,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",14,"MATHRA DASS","PTSS",83,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",7,"MAHINDERJIT SINGH","IND",897,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",8,"PARAMJIT SINGH DESAL","IND",329,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",9,"ANOOP SINGH","LJNSP",152,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",10,"NARDEV SINGH","IND",199,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",11,"AJAY DANIEL ( TINKU )","IND",123,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",12,"ASHOK KUMAR","IND",120,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",1,"ZORA SINGH MAAN","SAD",37386,"Punjab"
2004,"FEROZEPUR",13,"GEN","Balluana",90,"GEN",2,"JAGMEET SINGH BRAR","INC",40237,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",3,"MOHAN SINGH FALIAN WALA","BSP",4193,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",4,"INDERJIT SINGH ZIRA","IND",812,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",5,"VARDEV SINGH","IND",1034,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",6,"DHIAN SINGH MAND","SAD(M)",422,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",7,"MAHINDERJIT SINGH","IND",597,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",1,"ZORA SINGH MAAN","SAD",37465,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",2,"JAGMEET SINGH BRAR","INC",40356,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",8,"PARAMJIT SINGH DESAL","IND",215,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",9,"ANOOP SINGH","LJNSP",113,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",10,"NARDEV SINGH","IND",192,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",11,"AJAY DANIEL ( TINKU )","IND",93,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",12,"ASHOK KUMAR","IND",120,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",13,"DES RAJ DEORA","IND",101,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",14,"MATHRA DASS","PTSS",80,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",15,"GURSEWAK SINGH","IND",64,"Punjab"
2004,"FEROZEPUR",13,"GEN","Abohar",91,"GEN",16,"SOM PARKASH","BGTD",76,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",2,"JAGMEET SINGH BRAR","INC",38687,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",3,"MOHAN SINGH FALIAN WALA","BSP",8662,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",4,"INDERJIT SINGH ZIRA","IND",875,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",5,"VARDEV SINGH","IND",965,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",6,"DHIAN SINGH MAND","SAD(M)",462,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",7,"MAHINDERJIT SINGH","IND",758,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",8,"PARAMJIT SINGH DESAL","IND",252,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",9,"ANOOP SINGH","LJNSP",342,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",10,"NARDEV SINGH","IND",188,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",11,"AJAY DANIEL ( TINKU )","IND",86,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",12,"ASHOK KUMAR","IND",107,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",13,"DES RAJ DEORA","IND",126,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",14,"MATHRA DASS","PTSS",86,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",15,"GURSEWAK SINGH","IND",90,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",16,"SOM PARKASH","BGTD",65,"Punjab"
2004,"FEROZEPUR",13,"GEN","Fazilka",92,"GEN",1,"ZORA SINGH MAAN","SAD",40723,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",1,"ZORA SINGH MAAN","SAD",37849,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",2,"JAGMEET SINGH BRAR","INC",42417,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",3,"MOHAN SINGH FALIAN WALA","BSP",32801,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",4,"INDERJIT SINGH ZIRA","IND",1052,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",5,"VARDEV SINGH","IND",978,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",6,"DHIAN SINGH MAND","SAD(M)",1353,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",7,"MAHINDERJIT SINGH","IND",521,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",8,"PARAMJIT SINGH DESAL","IND",342,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",9,"ANOOP SINGH","LJNSP",459,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",10,"NARDEV SINGH","IND",329,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",11,"AJAY DANIEL ( TINKU )","IND",128,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",12,"ASHOK KUMAR","IND",126,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",13,"DES RAJ DEORA","IND",144,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",14,"MATHRA DASS","PTSS",96,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",15,"GURSEWAK SINGH","IND",95,"Punjab"
2004,"FEROZEPUR",13,"GEN","Jalalabad",93,"GEN",16,"SOM PARKASH","BGTD",92,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",1,"ZORA SINGH MAAN","SAD",39809,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",2,"JAGMEET SINGH BRAR","INC",42766,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",3,"MOHAN SINGH FALIAN WALA","BSP",25927,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",4,"INDERJIT SINGH ZIRA","IND",1672,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",5,"VARDEV SINGH","IND",889,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",6,"DHIAN SINGH MAND","SAD(M)",1657,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",7,"MAHINDERJIT SINGH","IND",619,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",8,"PARAMJIT SINGH DESAL","IND",314,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",9,"ANOOP SINGH","LJNSP",438,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",10,"NARDEV SINGH","IND",284,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",11,"AJAY DANIEL ( TINKU )","IND",126,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",12,"ASHOK KUMAR","IND",171,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",13,"DES RAJ DEORA","IND",135,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",14,"MATHRA DASS","PTSS",117,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",15,"GURSEWAK SINGH","IND",90,"Punjab"
2004,"FEROZEPUR",13,"GEN","Guru Har Sahai",94,"GEN",16,"SOM PARKASH","BGTD",91,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",1,"ZORA SINGH MAAN","SAD",35683,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",2,"JAGMEET SINGH BRAR","INC",39811,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",3,"MOHAN SINGH FALIAN WALA","BSP",9209,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",4,"INDERJIT SINGH ZIRA","IND",1655,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",5,"VARDEV SINGH","IND",793,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",6,"DHIAN SINGH MAND","SAD(M)",848,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",7,"MAHINDERJIT SINGH","IND",473,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",8,"PARAMJIT SINGH DESAL","IND",217,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",9,"ANOOP SINGH","LJNSP",263,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",10,"NARDEV SINGH","IND",133,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",11,"AJAY DANIEL ( TINKU )","IND",138,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",12,"ASHOK KUMAR","IND",120,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",13,"DES RAJ DEORA","IND",81,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",14,"MATHRA DASS","PTSS",90,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",15,"GURSEWAK SINGH","IND",77,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur",95,"GEN",16,"SOM PARKASH","BGTD",73,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",1,"ZORA SINGH MAAN","SAD",39989,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",2,"JAGMEET SINGH BRAR","INC",35864,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",3,"MOHAN SINGH FALIAN WALA","BSP",5046,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",4,"INDERJIT SINGH ZIRA","IND",1171,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",5,"VARDEV SINGH","IND",611,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",6,"DHIAN SINGH MAND","SAD(M)",586,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",7,"MAHINDERJIT SINGH","IND",427,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",8,"PARAMJIT SINGH DESAL","IND",189,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",9,"ANOOP SINGH","LJNSP",121,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",10,"NARDEV SINGH","IND",137,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",11,"AJAY DANIEL ( TINKU )","IND",115,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",12,"ASHOK KUMAR","IND",128,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",13,"DES RAJ DEORA","IND",81,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",14,"MATHRA DASS","PTSS",71,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",15,"GURSEWAK SINGH","IND",63,"Punjab"
2004,"FEROZEPUR",13,"GEN","Firozepur Cantonment",96,"GEN",16,"SOM PARKASH","BGTD",86,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",1,"ZORA SINGH MAAN","SAD",45264,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",2,"JAGMEET SINGH BRAR","INC",35996,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",3,"MOHAN SINGH FALIAN WALA","BSP",5595,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",4,"INDERJIT SINGH ZIRA","IND",10625,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",5,"VARDEV SINGH","IND",921,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",6,"DHIAN SINGH MAND","SAD(M)",730,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",7,"MAHINDERJIT SINGH","IND",654,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",8,"PARAMJIT SINGH DESAL","IND",343,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",9,"ANOOP SINGH","LJNSP",312,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",10,"NARDEV SINGH","IND",197,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",11,"AJAY DANIEL ( TINKU )","IND",165,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",12,"ASHOK KUMAR","IND",128,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",13,"DES RAJ DEORA","IND",106,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",14,"MATHRA DASS","PTSS",150,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",15,"GURSEWAK SINGH","IND",111,"Punjab"
2004,"FEROZEPUR",13,"GEN","Zira",97,"GEN",16,"SOM PARKASH","BGTD",97,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",1,"ZORA SINGH MAAN","SAD",42926,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",2,"JAGMEET SINGH BRAR","INC",29428,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",3,"MOHAN SINGH FALIAN WALA","BSP",5277,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",4,"INDERJIT SINGH ZIRA","IND",7685,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",5,"VARDEV SINGH","IND",901,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",6,"DHIAN SINGH MAND","SAD(M)",850,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",7,"MAHINDERJIT SINGH","IND",549,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",8,"PARAMJIT SINGH DESAL","IND",285,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",9,"ANOOP SINGH","LJNSP",243,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",10,"NARDEV SINGH","IND",160,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",11,"AJAY DANIEL ( TINKU )","IND",152,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",12,"ASHOK KUMAR","IND",92,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",13,"DES RAJ DEORA","IND",70,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",14,"MATHRA DASS","PTSS",105,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",15,"GURSEWAK SINGH","IND",80,"Punjab"
2004,"FEROZEPUR",13,"GEN","Dharamkot",98,"GEN",16,"SOM PARKASH","BGTD",72,"Punjab"
2004,"GANGANAGAR",1,"SC","Bhadra",1,"GEN",4,"COMRED SHYOPATRAM","CPM",1513,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Bhadra",1,"GEN",3,"MUNSHI RAM","BSP",3636,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Bhadra",1,"GEN",5,"TEETAR SINGH","IND",836,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Bhadra",1,"GEN",6,"BABU LAL","LPSP",299,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Bhadra",1,"GEN",1,"NIHALCHAND MEGHWAL","BJP",40015,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Bhadra",1,"GEN",2,"BHARATRAM","INC",35093,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Bhadra",1,"GEN",8,"HETRAM","RJVP",400,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Bhadra",1,"GEN",7,"TEEKU RAM","IND",417,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Nohar",2,"GEN",8,"HETRAM","RJVP",337,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Nohar",2,"GEN",7,"TEEKU RAM","IND",577,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Nohar",2,"GEN",2,"BHARATRAM","INC",42611,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Nohar",2,"GEN",4,"COMRED SHYOPATRAM","CPM",1413,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Nohar",2,"GEN",3,"MUNSHI RAM","BSP",6359,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Nohar",2,"GEN",6,"BABU LAL","LPSP",547,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Nohar",2,"GEN",1,"NIHALCHAND MEGHWAL","BJP",44131,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Nohar",2,"GEN",5,"TEETAR SINGH","IND",1268,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Tibi",3,"GEN",7,"TEEKU RAM","IND",683,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Tibi",3,"GEN",6,"BABU LAL","LPSP",2406,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Tibi",3,"GEN",4,"COMRED SHYOPATRAM","CPM",1167,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Tibi",3,"GEN",5,"TEETAR SINGH","IND",1330,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Tibi",3,"GEN",3,"MUNSHI RAM","BSP",5392,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Tibi",3,"GEN",8,"HETRAM","RJVP",384,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Tibi",3,"GEN",1,"NIHALCHAND MEGHWAL","BJP",40462,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Tibi",3,"GEN",2,"BHARATRAM","INC",62859,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Hanumangarh",4,"GEN",1,"NIHALCHAND MEGHWAL","BJP",43843,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Hanumangarh",4,"GEN",7,"TEEKU RAM","IND",579,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Hanumangarh",4,"GEN",8,"HETRAM","RJVP",303,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Hanumangarh",4,"GEN",2,"BHARATRAM","INC",47600,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Hanumangarh",4,"GEN",3,"MUNSHI RAM","BSP",3680,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Hanumangarh",4,"GEN",4,"COMRED SHYOPATRAM","CPM",4621,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Hanumangarh",4,"GEN",6,"BABU LAL","LPSP",591,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Hanumangarh",4,"GEN",5,"TEETAR SINGH","IND",1261,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Sangaria",5,"GEN",4,"COMRED SHYOPATRAM","CPM",8311,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Sangaria",5,"GEN",5,"TEETAR SINGH","IND",1014,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Sangaria",5,"GEN",6,"BABU LAL","LPSP",534,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Sangaria",5,"GEN",2,"BHARATRAM","INC",46290,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Sangaria",5,"GEN",3,"MUNSHI RAM","BSP",1932,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Sangaria",5,"GEN",7,"TEEKU RAM","IND",474,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Sangaria",5,"GEN",8,"HETRAM","RJVP",314,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Sangaria",5,"GEN",1,"NIHALCHAND MEGHWAL","BJP",41051,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Ganganagar",6,"GEN",3,"MUNSHI RAM","BSP",1287,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Ganganagar",6,"GEN",1,"NIHALCHAND MEGHWAL","BJP",43251,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Ganganagar",6,"GEN",2,"BHARATRAM","INC",30001,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Ganganagar",6,"GEN",8,"HETRAM","RJVP",152,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Ganganagar",6,"GEN",6,"BABU LAL","LPSP",301,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Ganganagar",6,"GEN",4,"COMRED SHYOPATRAM","CPM",1898,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Ganganagar",6,"GEN",5,"TEETAR SINGH","IND",689,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Ganganagar",6,"GEN",7,"TEEKU RAM","IND",278,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Kesrisinghpur",7,"GEN",1,"NIHALCHAND MEGHWAL","BJP",40599,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Kesrisinghpur",7,"GEN",4,"COMRED SHYOPATRAM","CPM",1863,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Kesrisinghpur",7,"GEN",3,"MUNSHI RAM","BSP",1800,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Kesrisinghpur",7,"GEN",8,"HETRAM","RJVP",292,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Kesrisinghpur",7,"GEN",6,"BABU LAL","LPSP",381,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Kesrisinghpur",7,"GEN",7,"TEEKU RAM","IND",400,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Kesrisinghpur",7,"GEN",5,"TEETAR SINGH","IND",966,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Kesrisinghpur",7,"GEN",2,"BHARATRAM","INC",29376,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Karanpur",8,"GEN",2,"BHARATRAM","INC",29526,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Karanpur",8,"GEN",8,"HETRAM","RJVP",177,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Karanpur",8,"GEN",3,"MUNSHI RAM","BSP",1004,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Karanpur",8,"GEN",4,"COMRED SHYOPATRAM","CPM",1979,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Karanpur",8,"GEN",5,"TEETAR SINGH","IND",683,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Karanpur",8,"GEN",6,"BABU LAL","LPSP",257,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Karanpur",8,"GEN",7,"TEEKU RAM","IND",294,"Rajasthan"
2004,"GANGANAGAR",1,"SC","Karanpur",8,"GEN",1,"NIHALCHAND MEGHWAL","BJP",36464,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",13,"JASVINDRA SINGH","IND",116,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",11,"RAJENDRA SINGH","SP",124,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",12,"BRIJ GOPAL","IND",183,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",10,"MAHAVIR PRASAD","LPSP",284,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",1,"DHARMENDRA","BJP",44743,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",2,"RAMESHWAR LAL","INC",45221,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",3,"ARJAN RAM","BSP",3021,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",4,"SURENDRA KUMAR GANDHI","IND",868,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",5,"SHYAM SUNDER","IND",893,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",6,"Dilip Singh Marwal","INLD",862,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",7,"SAROJ","IND",582,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",8,"DR. MOHAN LAL SHARMA","IND",523,"Rajasthan"
2004,"BIKANER",2,"GEN","Raisinghnagar",9,"GEN",9,"RAM LAL","IND",267,"Rajasthan"
2004,"BIKANER",2,"GEN","Pilibanga",10,"GEN",2,"RAMESHWAR LAL","INC",58252,"Rajasthan"
2004,"BIKANER",2,"GEN","Pilibanga",10,"GEN",3,"ARJAN RAM","BSP",4609,"Rajasthan"
2004,"BIKANER",2,"GEN","Pilibanga",10,"GEN",4,"SURENDRA KUMAR GANDHI","IND",1491,"Rajasthan"
