"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Manipur",1967,17,"THOUBAL","GEN","N . KALA","CPM",416,7,3.21
"Manipur",1967,17,"THOUBAL","GEN","A . JUGESWOR","PSP",80,8,0.62
"Manipur",1967,18,"KHANGABOK","GEN","M . CHAOBA","INC",4380,1,35.29
"Manipur",1967,18,"KHANGABOK","GEN","T . ACHOUBA","IND",4060,2,32.71
"Manipur",1967,18,"KHANGABOK","GEN","T . BIRA","CPI",3258,3,26.25
"Manipur",1967,18,"KHANGABOK","GEN","N . NITYAI","IND",267,4,2.15
"Manipur",1967,18,"KHANGABOK","GEN","K . I . SINGH","CPM",216,5,1.74
"Manipur",1967,18,"KHANGABOK","GEN","T . CHAKRABATI","IND",134,6,1.08
"Manipur",1967,18,"KHANGABOK","GEN","L . N . SINGH","IND",96,7,0.77
"Manipur",1967,19,"KAKCHING","GEN","Y . NIMAI","SSP",5095,1,36.71
"Manipur",1967,19,"KAKCHING","GEN","M . IBOTOMBI","INC",3491,2,25.15
"Manipur",1967,19,"KAKCHING","GEN","N . J . SINGH","IND",2568,3,18.5
"Manipur",1967,19,"KAKCHING","GEN","L . KHOMDON","IND",1876,4,13.52
"Manipur",1967,19,"KAKCHING","GEN","N . KOMLA","IND",849,5,6.12
"Manipur",1967,20,"HIYANGLAM SUGNOO","GEN","T . ANOUBI","SSP",3120,1,23.93
"Manipur",1967,20,"HIYANGLAM SUGNOO","GEN","N . KANHAI","INC",2703,2,20.73
"Manipur",1967,20,"HIYANGLAM SUGNOO","GEN","K . N . SINGH","IND",1774,3,13.61
"Manipur",1967,20,"HIYANGLAM SUGNOO","GEN","E . BIRAMANI","IND",1663,4,12.76
"Manipur",1967,20,"HIYANGLAM SUGNOO","GEN","E . GANDHA","IND",1494,5,11.46
"Manipur",1967,20,"HIYANGLAM SUGNOO","GEN","E . NODI","IND",1163,6,8.92
"Manipur",1967,20,"HIYANGLAM SUGNOO","GEN","H . AMUCHOU","IND",946,7,7.26
"Manipur",1967,20,"HIYANGLAM SUGNOO","GEN","M . APABI","IND",99,8,0.76
"Manipur",1967,20,"HIYANGLAM SUGNOO","GEN","K . IBOHAL","PSP",74,9,0.57
"Manipur",1967,21,"TENGNOUPAL","ST","PAOKHOHANG","IND",2603,1,30.89
"Manipur",1967,21,"TENGNOUPAL","ST","K . LEITHIL","IND",2399,2,28.46
"Manipur",1967,21,"TENGNOUPAL","ST","S . K . NEISHEIL","IND",1606,3,19.06
"Manipur",1967,21,"TENGNOUPAL","ST","N . MONO","IND",1543,4,18.31
"Manipur",1967,21,"TENGNOUPAL","ST","K . HRANGBUNG","INC",277,5,3.29
"Manipur",1967,22,"PHUNGYAR PHAISHA","ST","K . ENVEY","INC",3247,1,66.21
"Manipur",1967,22,"PHUNGYAR PHAISHA","ST","H . L . KIM","IND",850,2,17.33
"Manipur",1967,22,"PHUNGYAR PHAISHA","ST","B . S . JAMES","SSP",807,3,16.46
"Manipur",1967,23,"UKHRUL","ST","L . SOLOMON","INC",2995,1,87.01
"Manipur",1967,23,"UKHRUL","ST","P . MINGTHING","IND",447,2,12.99
"Manipur",1967,24,"MAO EAST","ST","SHOUKHOTHANG","IND",848,1,52.87
"Manipur",1967,24,"MAO EAST","ST","S . LARBO","IND",732,2,45.64
"Manipur",1967,24,"MAO EAST","ST","L . KIPGEN","IND",24,3,1.5
"Manipur",1967,25,"MAO WEST","ST","S . LARHO","INC",0,1,NA
"Manipur",1967,26,"TAMEI","ST","D . KIPGEN","IND",1621,1,45.87
"Manipur",1967,26,"TAMEI","ST","H . NGAILERT","IND",1297,2,36.7
"Manipur",1967,26,"TAMEI","ST","K . AMABA","IND",352,3,9.96
"Manipur",1967,26,"TAMEI","ST","D . ATHIBA","INC",215,4,6.08
"Manipur",1967,26,"TAMEI","ST","A . KABUI","IND",49,5,1.39
"Manipur",1967,27,"TAMENGLONG","ST","KAKHANGAI","IND",622,1,50.04
"Manipur",1967,27,"TAMENGLONG","ST","A . M . TUNDAS","INC",396,2,31.86
"Manipur",1967,27,"TAMENGLONG","ST","R . MATHIUHOM","IND",165,3,13.27
"Manipur",1967,27,"TAMENGLONG","ST","NOLENDRO","SSP",40,4,3.22
"Manipur",1967,27,"TAMENGLONG","ST","HUMANNANG","IND",20,5,1.61
"Manipur",1967,28,"JIRIBAM","GEN","S . B . SINGH","INC",4536,1,37.86
"Manipur",1967,28,"JIRIBAM","GEN","S . HRANGCHAL","IND",2301,2,19.21
"Manipur",1967,28,"JIRIBAM","GEN","TAIVEL","IND",1844,3,15.39
"Manipur",1967,28,"JIRIBAM","GEN","M . T . AHMED","IND",1593,4,13.3
"Manipur",1967,28,"JIRIBAM","GEN","DAMKHOSAT","IND",869,5,7.25
"Manipur",1967,28,"JIRIBAM","GEN","J . BARDHAN","IND",563,6,4.7
"Manipur",1967,28,"JIRIBAM","GEN","S . I . J . SHARMA","SSP",275,7,2.3
"Manipur",1967,29,"THANLON","ST","GOUKHENPAO","INC",4198,1,31.87
"Manipur",1967,29,"THANLON","ST","PIANGCHINKHAN","IND",3492,2,26.51
"Manipur",1967,29,"THANLON","ST","THANGKHUPERENG","IND",2650,3,20.12
"Manipur",1967,29,"THANLON","ST","KAMKHANTHANG","IND",1582,4,12.01
"Manipur",1967,29,"THANLON","ST","VUNGKHOM","IND",987,5,7.49
"Manipur",1967,29,"THANLON","ST","JAIKUNGA","IND",262,6,1.99
"Manipur",1967,30,"CHURACHANDPUR","ST","LALROUKUNG","IND",3558,1,25.89
"Manipur",1967,30,"CHURACHANDPUR","ST","SEMKHUPAU","IND",2654,2,19.31
"Manipur",1967,30,"CHURACHANDPUR","ST","H . THONGJOM","IND",2643,3,19.23
"Manipur",1967,30,"CHURACHANDPUR","ST","PAUNEIKHAI","INC",2099,4,15.28
"Manipur",1967,30,"CHURACHANDPUR","ST","SOMKHOLAL","IND",1886,5,13.73
"Manipur",1967,30,"CHURACHANDPUR","ST","R . SENA","IND",593,6,4.32
"Manipur",1967,30,"CHURACHANDPUR","ST","K . A . KHAIJANG","IND",308,7,2.24
"Manipur",1972,1,"SAGOLMANG","GEN","TELEM BIR","INC",2768,1,38.3
"Manipur",1972,1,"SAGOLMANG","GEN","THINGBAIJAM NONGYAI","CPI",2111,2,29.21
"Manipur",1972,1,"SAGOLMANG","GEN","NGANGOM HERACHANDO","NCO",926,3,12.81
"Manipur",1972,1,"SAGOLMANG","GEN","YUMLEMBAM KULA","CPM",798,4,11.04
"Manipur",1972,1,"SAGOLMANG","GEN","NINGOMBAM NINGTHEMJAO","MRP",625,5,8.65
"Manipur",1972,2,"KHUNDRAKPAM","GEN","THOKCHOM KUNJO SINGH","INC",1863,1,26.25
"Manipur",1972,2,"KHUNDRAKPAM","GEN","MAIBAM HERA","CPI",1649,2,23.24
"Manipur",1972,2,"KHUNDRAKPAM","GEN","SALAM TOMBI","MRP",1573,3,22.16
"Manipur",1972,2,"KHUNDRAKPAM","GEN","LOUREMBAM BIRCHANDRA","NCO",1474,4,20.77
"Manipur",1972,2,"KHUNDRAKPAM","GEN","SENJAM DAMUDOR SINGH","SOP",538,5,7.58
"Manipur",1972,3,"KONTHA","GEN","R. K. UDAYSANA","INC",2193,1,34.09
"Manipur",1972,3,"KONTHA","GEN","NONGTHOMBAM CHAOBA SINGH","IND",1912,2,29.72
"Manipur",1972,3,"KONTHA","GEN","ARIBAM BIMOLA DEVI","MRP",1301,3,20.22
"Manipur",1972,3,"KONTHA","GEN","WAHENGBAM NABACHANDRA","IND",800,4,12.44
"Manipur",1972,3,"KONTHA","GEN","SANGLAKPAM NITYAI SHARMA","SOP",227,5,3.53
"Manipur",1972,4,"KHURAI","GEN","ATOMBA NGAIRANGBAMCHA","NCO",2027,1,25.57
"Manipur",1972,4,"KHURAI","GEN","K. BA THAKUR SHARMA","SOP",1987,2,25.06
"Manipur",1972,4,"KHURAI","GEN","KHAGOKPAM TOMBA","INC",1913,3,24.13
"Manipur",1972,4,"KHURAI","GEN","MOIRANGTHEM IBOHAL","CPI",1289,4,16.26
"Manipur",1972,4,"KHURAI","GEN","YUMKHAM IRABOT SINGH","IND",712,5,8.98
"Manipur",1972,5,"WANGKHEI","GEN","SERAM ANGOUBA SINGH","INC",2512,1,35.26
"Manipur",1972,5,"WANGKHEI","GEN","LAISHRAM ACHEWSINGH","SOP",2500,2,35.09
"Manipur",1972,5,"WANGKHEI","GEN","NGANGOM NABACHANDRA","CPI",1177,3,16.52
"Manipur",1972,5,"WANGKHEI","GEN","TONGBRAM SANGAISINGH","MRP",890,4,12.49
"Manipur",1972,5,"WANGKHEI","GEN","KOIHAM IBOTOMBI","IND",45,5,0.63
"Manipur",1972,6,"KHERGAO","GEN","WANGKHEM IBOHAL","INC",2561,1,29.52
"Manipur",1972,6,"KHERGAO","GEN","ABDUL WAHID","MRP",2003,2,23.09
"Manipur",1972,6,"KHERGAO","GEN","LONGJAM JNANENDRA","CPI",1723,3,19.86
"Manipur",1972,6,"KHERGAO","GEN","ABDUL HAQUE","IND",1501,4,17.3
"Manipur",1972,6,"KHERGAO","GEN","MUHIBULLAH","SOP",697,5,8.03
"Manipur",1972,6,"KHERGAO","GEN","MOHAMMAD ABDUL BARI","IND",190,6,2.19
"Manipur",1972,7,"THUNGJU","GEN","OINAM TOMBA SINGH","MRP",4027,1,46.81
"Manipur",1972,7,"THUNGJU","GEN","KSHETRIMAYUM MUHORI SINGH","INC",2040,2,23.71
"Manipur",1972,7,"THUNGJU","GEN","HAWAIBAM SHYAMA SINGH","SOP",2037,3,23.68
"Manipur",1972,7,"THUNGJU","GEN","THOKCHOM GOURSING","CPI",499,4,5.8
"Manipur",1972,8,"KEIRAO","GEN","M. D. JALALUDDIN","MRP",3964,1,51.95
"Manipur",1972,8,"KEIRAO","GEN","PHANIJOUBAM MUHOL SINGH","INC",2449,2,32.1
"Manipur",1972,8,"KEIRAO","GEN","THOKCHOM KUNJO","SOP",1217,3,15.95
"Manipur",1972,9,"LAMLAI","GEN","PHEIROIJAM PARIJAT","CPI",2331,1,26.57
"Manipur",1972,9,"LAMLAI","GEN","TELAM NITAI","INC",1912,2,21.79
"Manipur",1972,9,"LAMLAI","GEN","LEISHUNGBAM CHEITEINO","SOP",1669,3,19.02
"Manipur",1972,9,"LAMLAI","GEN","B. S. SOMI","MRP",1282,4,14.61
"Manipur",1972,9,"LAMLAI","GEN","HIJAM HERANDO","NCO",1247,5,14.21
"Manipur",1972,9,"LAMLAI","GEN","T. IBOTOMBI SINGH","CPM",333,6,3.8
"Manipur",1972,10,"TOMCHINGTHA","GEN","LOITONGBAM AMUJOU SINGH","IND",3194,1,32.29
"Manipur",1972,10,"TOMCHINGTHA","GEN","ASHRAF ALI","MRP",2944,2,29.76
"Manipur",1972,10,"TOMCHINGTHA","GEN","ABDUL HAQUE","INC",1630,3,16.48
"Manipur",1972,10,"TOMCHINGTHA","GEN","JOHN VAIPHEI","IND",1363,4,13.78
"Manipur",1972,10,"TOMCHINGTHA","GEN","N. DHANESHWAR SINGH","IND",760,5,7.68
"Manipur",1972,11,"MAYANG IMPHA","GEN","M. D. ABDUL LATIF","IND",2391,1,29.15
"Manipur",1972,11,"MAYANG IMPHA","GEN","KHAIDEM GULAMJAT SINGH","MRP",2054,2,25.05
"Manipur",1972,11,"MAYANG IMPHA","GEN","KHAIDEM MANGOL SINGH","CPI",1472,3,17.95
"Manipur",1972,11,"MAYANG IMPHA","GEN","YUMKHAIMBAM KUMAD","IND",1311,4,15.99
"Manipur",1972,11,"MAYANG IMPHA","GEN","KHOIRAM TOLANGOU","INC",973,5,11.86
"Manipur",1972,12,"WANGOI","GEN","CHUNGKHAM RAJMOHAN SINGH","MRP",3794,1,46.93
"Manipur",1972,12,"WANGOI","GEN","WANHENGBAM NIPAMACHA","INC",3330,2,41.19
"Manipur",1972,12,"WANGOI","GEN","SALAM KRISHNADAS","CPI",767,3,9.49
"Manipur",1972,12,"WANGOI","GEN","THOUDAM TOYAIMA","NCO",166,4,2.05
"Manipur",1972,12,"WANGOI","GEN","YUMHAM BABUDHON","IND",28,5,0.35
"Manipur",1972,13,"LILONG CHAJI","GEN","IRENGBAM TOMPOK","MRP",3379,1,41.28
"Manipur",1972,13,"LILONG CHAJI","GEN","PUKH AMBAM HOREDRO","INC",2438,2,29.78
"Manipur",1972,13,"LILONG CHAJI","GEN","AYEPAM BIRAMANGOL","IND",1620,3,19.79
"Manipur",1972,13,"LILONG CHAJI","GEN","THANGJAM THAMBALJAO","CPI",615,4,7.51
"Manipur",1972,13,"LILONG CHAJI","GEN","NAOREM SHYAMA","SOP",134,5,1.64
"Manipur",1972,14,"SINGJAMEI","GEN","LOITONGBAM SARAT SINGH","MRP",2024,1,24.2
"Manipur",1972,14,"SINGJAMEI","GEN","HAOBAM BARUNI SINGH","INC",2013,2,24.07
"Manipur",1972,14,"SINGJAMEI","GEN","AYEKPAM BIRAMANGOL SINGH","IND",1721,3,20.58
"Manipur",1972,14,"SINGJAMEI","GEN","T. CHANDRA SHEKHOR SINGH","IND",1471,4,17.59
"Manipur",1972,14,"SINGJAMEI","GEN","L. NITYAI SINGH","NCO",600,5,7.17
"Manipur",1972,14,"SINGJAMEI","GEN","THOUNAOJAM IBOYAIMA","IND",535,6,6.4
"Manipur",1972,15,"SAGOLBAND","GEN","THOKCHOM BIRA","CPI",2427,1,42.21
"Manipur",1972,15,"SAGOLBAND","GEN","SALAM GAMBHIR","MRP",2106,2,36.63
"Manipur",1972,15,"SAGOLBAND","GEN","ARAMBAM LALMANI SINGH","INC",729,3,12.68
"Manipur",1972,15,"SAGOLBAND","GEN","WAHENGBAM TOMCHA","NCO",488,4,8.49
"Manipur",1972,16,"LAMJAOTONGBA","GEN","NONGTHOMBAM IBOMCHA","IND",4092,1,49.07
"Manipur",1972,16,"LAMJAOTONGBA","GEN","THOUNAOJAM TOMBA","INC",2669,2,32.01
"Manipur",1972,16,"LAMJAOTONGBA","GEN","MUTUM JANAKINATH","CPI",1419,3,17.02
"Manipur",1972,16,"LAMJAOTONGBA","GEN","HIJAM NITYAI","MRP",159,4,1.91
"Manipur",1972,17,"KEISAMTHONG","GEN","LAISHRAM MANAOBI","IND",2066,1,25.3
"Manipur",1972,17,"KEISAMTHONG","GEN","L. BHEIGYACHANDRA SINGH","IND",1665,2,20.39
"Manipur",1972,17,"KEISAMTHONG","GEN","THIYAM MUKHRA","INC",1655,3,20.27
"Manipur",1972,17,"KEISAMTHONG","GEN","KULACHANDRA SINGH","SOP",1155,4,14.14
"Manipur",1972,17,"KEISAMTHONG","GEN","LONGJAM THAMBOIU SINGH","MRP",921,5,11.28
"Manipur",1972,17,"KEISAMTHONG","GEN","R. K. SANAHAL","CPI",704,6,8.62
"Manipur",1972,18,"MALOM HIYANGHANG","GEN","TOKPAM SANAJAO SINGH","MRP",3939,1,47.51
"Manipur",1972,18,"MALOM HIYANGHANG","GEN","RAJ KUMAR RANBIR SINGH","INC",3217,2,38.8
"Manipur",1972,18,"MALOM HIYANGHANG","GEN","LANGOLJAM IBOYAIMA","CPI",1135,3,13.69
"Manipur",1972,19,"URIPOK","GEN","M. MEGHACHANDRA","CPI",2743,1,45.16
"Manipur",1972,19,"URIPOK","GEN","KHAIDEM RAJMANI","INC",1932,2,31.81
"Manipur",1972,19,"URIPOK","GEN","K. IBETOMBI SINGH","NCO",1166,3,19.2
"Manipur",1972,19,"URIPOK","GEN","DWIJAMANI SHARMA","MRP",233,4,3.84
"Manipur",1972,20,"THANGMEIBAND","GEN","SHAGOLSEMI BOMCHA","INC",3249,1,44.03
"Manipur",1972,20,"THANGMEIBAND","GEN","MAIBAM GOURAMANI","MRP",2080,2,28.19
"Manipur",1972,20,"THANGMEIBAND","GEN","YUMNAM NILAMANI SINGH","IND",2050,3,27.78
"Manipur",1972,21,"LAMSANG","GEN","LAISHRAM SAMUNGOUBA SINGH","MRP",2108,1,27.87
"Manipur",1972,21,"LAMSANG","GEN","K. JUGESHWAR","CPI",1943,2,25.69
"Manipur",1972,21,"LAMSANG","GEN","PHURITSABAM SAGAR SINGH","INC",1626,3,21.5
"Manipur",1972,21,"LAMSANG","GEN","NINGTHOUJA MANIHAR","IND",945,4,12.5
"Manipur",1972,21,"LAMSANG","GEN","CHONGTHAM ACHOW","IND",531,5,7.02
"Manipur",1972,21,"LAMSANG","GEN","SAMURAILATPAM APABI","IND",310,6,4.1
"Manipur",1972,21,"LAMSANG","GEN","THIYAM LALA SINGH","IND",100,7,1.32
"Manipur",1972,22,"SEKMAI","SC","KHWAIRAKPAM CHAOBA","MRP",2930,1,50.13
"Manipur",1972,22,"SEKMAI","SC","KHANGEMBAM LEIRIJAO","INC",2915,2,49.87
"Manipur",1972,23,"KONTHOUJAM","GEN","KHANGEMBAM LAKSHMAN","MRP",2942,1,39.2
"Manipur",1972,23,"KONTHOUJAM","GEN","THANGJAM BABU","CPI",2527,2,33.67
"Manipur",1972,23,"KONTHOUJAM","GEN","RAJKUMAR BIRACHANDRA","INC",2037,3,27.14
"Manipur",1972,24,"PATSOI","GEN","L. CHANDRAMANI","IND",3002,1,43.46
"Manipur",1972,24,"PATSOI","GEN","AKOJAM KULACHANDRA","INC",2359,2,34.15
"Manipur",1972,24,"PATSOI","GEN","SAPAM IBOHAL","CPM",1546,3,22.38
"Manipur",1972,25,"NAMBOL","GEN","THOUNAOJAM CHAOBA SINGH","MRP",5007,1,53.02
"Manipur",1972,25,"NAMBOL","GEN","H. SHAMKISHORE SHARMA","INC",4436,2,46.98
"Manipur",1972,26,"OINAM","GEN","YUMNAM YAIMA","MRP",4585,1,56.15
"Manipur",1972,26,"OINAM","GEN","MUTU AMUTOMBI","INC",3581,2,43.85
"Manipur",1972,27,"BISHENPUR","GEN","KHAIDEM RATHA","INC",3170,1,35.22
"Manipur",1972,27,"BISHENPUR","GEN","AKOIJAM KETUKO","SOP",2336,2,25.95
"Manipur",1972,27,"BISHENPUR","GEN","SOUGAIJAM TOMBA","CPI",1759,3,19.54
"Manipur",1972,27,"BISHENPUR","GEN","MAIREMBAM NILACHANDRA","MRP",1736,4,19.29
"Manipur",1972,28,"THANGA","GEN","HAOBIJAM KANGJAMBA","SOP",2878,1,41.66
"Manipur",1972,28,"THANGA","GEN","SALAM JAYANTA","INC",1856,2,26.87
"Manipur",1972,28,"THANGA","GEN","HEISNAM YATMA","IND",1326,3,19.2
"Manipur",1972,28,"THANGA","GEN","OINAM LUKHOI","IND",698,4,10.1
"Manipur",1972,28,"THANGA","GEN","NINGTHOUJAM DUHAR","MRP",150,5,2.17
"Manipur",1972,29,"KUMBI","GEN","MAIREMBAM KOIRENG","INC",2961,1,30.24
"Manipur",1972,29,"KUMBI","GEN","RAIDALI","IND",2889,2,29.5
"Manipur",1972,29,"KUMBI","GEN","WAHEGBAM KAMAL","MRP",2304,3,23.53
"Manipur",1972,29,"KUMBI","GEN","HAOJAM GULAMJAT","CPI",1502,4,15.34
"Manipur",1972,29,"KUMBI","GEN","THOKCHOM KAMBDEBA","IND",137,5,1.4
"Manipur",1972,30,"MOIRANG","GEN","HEMAM NILAMANI","IND",3076,1,39.9
"Manipur",1972,30,"MOIRANG","GEN","KIYAM","INC",2955,2,38.33
"Manipur",1972,30,"MOIRANG","GEN","MOIRANGTHEM KUSHA","CPI",1458,3,18.91
"Manipur",1972,30,"MOIRANG","GEN","HEMAN ANGOU","MRP",220,4,2.85
"Manipur",1972,31,"LILONG","GEN","ALIMUDDIN","MRP",4456,1,57.53
